gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Vlaams Gewest;Antwerpen;Antwerpen;11007;2150;Borsbeek;Actieven;Mannelijk;518
Vlaams Gewest;Antwerpen;Antwerpen;11007;2150;Borsbeek;Actieven;Vrouwelijk;896
Vlaams Gewest;Antwerpen;Antwerpen;11007;2150;Borsbeek;Bejaarden;Mannelijk;353
Vlaams Gewest;Antwerpen;Antwerpen;11007;2150;Borsbeek;Bejaarden;Vrouwelijk;383
Vlaams Gewest;Antwerpen;Antwerpen;11008;2930;Brasschaat;Kinderen;Mannelijk;274
Vlaams Gewest;Antwerpen;Antwerpen;11008;2930;Brasschaat;Kinderen;Vrouwelijk;172
Vlaams Gewest;Antwerpen;Antwerpen;11008;2930;Brasschaat;Actieven;Mannelijk;2052
Vlaams Gewest;Antwerpen;Antwerpen;11008;2930;Brasschaat;Actieven;Vrouwelijk;3184
Vlaams Gewest;Antwerpen;Antwerpen;11008;2930;Brasschaat;Bejaarden;Mannelijk;1504
Vlaams Gewest;Antwerpen;Antwerpen;11008;2930;Brasschaat;Bejaarden;Vrouwelijk;1760
Vlaams Gewest;Antwerpen;Antwerpen;11009;2960;Brecht;Kinderen;Mannelijk;249
Vlaams Gewest;Antwerpen;Antwerpen;11009;2960;Brecht;Kinderen;Vrouwelijk;196
Vlaams Gewest;Antwerpen;Antwerpen;11009;2960;Brecht;Actieven;Mannelijk;1790
Vlaams Gewest;Antwerpen;Antwerpen;11009;2960;Brecht;Actieven;Vrouwelijk;2576
Vlaams Gewest;Antwerpen;Antwerpen;11009;2960;Brecht;Bejaarden;Mannelijk;973
Vlaams Gewest;Antwerpen;Antwerpen;11009;2960;Brecht;Bejaarden;Vrouwelijk;955
Vlaams Gewest;Antwerpen;Antwerpen;11013;2650;Edegem;Kinderen;Mannelijk;100
Vlaams Gewest;Antwerpen;Antwerpen;11013;2650;Edegem;Kinderen;Vrouwelijk;54
Vlaams Gewest;Antwerpen;Antwerpen;11013;2650;Edegem;Actieven;Mannelijk;1094
Vlaams Gewest;Antwerpen;Antwerpen;11013;2650;Edegem;Actieven;Vrouwelijk;1523
Vlaams Gewest;Antwerpen;Antwerpen;11013;2650;Edegem;Bejaarden;Mannelijk;934
Vlaams Gewest;Antwerpen;Antwerpen;11013;2650;Edegem;Bejaarden;Vrouwelijk;939
Vlaams Gewest;Antwerpen;Antwerpen;11016;2910;Essen;Kinderen;Mannelijk;125
Vlaams Gewest;Antwerpen;Antwerpen;11016;2910;Essen;Kinderen;Vrouwelijk;99
Vlaams Gewest;Antwerpen;Antwerpen;11016;2910;Essen;Actieven;Mannelijk;907
Vlaams Gewest;Antwerpen;Antwerpen;11016;2910;Essen;Actieven;Vrouwelijk;1322
Vlaams Gewest;Antwerpen;Antwerpen;11016;2910;Essen;Bejaarden;Mannelijk;624
Vlaams Gewest;Antwerpen;Antwerpen;11016;2910;Essen;Bejaarden;Vrouwelijk;469
Vlaams Gewest;Antwerpen;Antwerpen;11018;2620;Hemiksem;Kinderen;Mannelijk;97
Vlaams Gewest;Antwerpen;Antwerpen;11018;2620;Hemiksem;Kinderen;Vrouwelijk;56
Vlaams Gewest;Antwerpen;Antwerpen;11018;2620;Hemiksem;Actieven;Mannelijk;473
Vlaams Gewest;Antwerpen;Antwerpen;11018;2620;Hemiksem;Actieven;Vrouwelijk;748
Vlaams Gewest;Antwerpen;Antwerpen;11018;2620;Hemiksem;Bejaarden;Mannelijk;301
Vlaams Gewest;Antwerpen;Antwerpen;11018;2620;Hemiksem;Bejaarden;Vrouwelijk;355
Vlaams Gewest;Antwerpen;Antwerpen;11021;2540;Hove;Kinderen;Mannelijk;42
Vlaams Gewest;Antwerpen;Antwerpen;11021;2540;Hove;Kinderen;Vrouwelijk;32
Vlaams Gewest;Antwerpen;Antwerpen;11021;2540;Hove;Actieven;Mannelijk;418
Vlaams Gewest;Antwerpen;Antwerpen;11021;2540;Hove;Actieven;Vrouwelijk;623
Vlaams Gewest;Antwerpen;Antwerpen;11021;2540;Hove;Bejaarden;Mannelijk;333
Vlaams Gewest;Antwerpen;Antwerpen;11021;2540;Hove;Bejaarden;Vrouwelijk;343
Vlaams Gewest;Antwerpen;Antwerpen;11022;2920;Kalmthout;Kinderen;Mannelijk;136
Vlaams Gewest;Antwerpen;Antwerpen;11022;2920;Kalmthout;Kinderen;Vrouwelijk;124
Vlaams Gewest;Antwerpen;Antwerpen;11022;2920;Kalmthout;Actieven;Mannelijk;862
Vlaams Gewest;Antwerpen;Antwerpen;11022;2920;Kalmthout;Actieven;Vrouwelijk;1185
Vlaams Gewest;Antwerpen;Antwerpen;11022;2920;Kalmthout;Bejaarden;Mannelijk;721
Vlaams Gewest;Antwerpen;Antwerpen;11022;2920;Kalmthout;Bejaarden;Vrouwelijk;523
Vlaams Gewest;Antwerpen;Antwerpen;11023;2950;Kapellen (Antwerpen);Kinderen;Mannelijk;196
Vlaams Gewest;Antwerpen;Antwerpen;11023;2950;Kapellen (Antwerpen);Kinderen;Vrouwelijk;148
Vlaams Gewest;Antwerpen;Antwerpen;11023;2950;Kapellen (Antwerpen);Actieven;Mannelijk;1414
Vlaams Gewest;Antwerpen;Antwerpen;11023;2950;Kapellen (Antwerpen);Actieven;Vrouwelijk;1885
Vlaams Gewest;Antwerpen;Antwerpen;11023;2950;Kapellen (Antwerpen);Bejaarden;Mannelijk;995
Vlaams Gewest;Antwerpen;Antwerpen;11023;2950;Kapellen (Antwerpen);Bejaarden;Vrouwelijk;1166
Vlaams Gewest;Antwerpen;Antwerpen;11024;2550;Kontich;Kinderen;Mannelijk;105
Vlaams Gewest;Antwerpen;Antwerpen;11024;2550;Kontich;Kinderen;Vrouwelijk;109
Vlaams Gewest;Antwerpen;Antwerpen;11024;2550;Kontich;Actieven;Mannelijk;1096
Vlaams Gewest;Antwerpen;Antwerpen;11024;2550;Kontich;Actieven;Vrouwelijk;1606
Vlaams Gewest;Antwerpen;Antwerpen;11024;2550;Kontich;Bejaarden;Mannelijk;793
Vlaams Gewest;Antwerpen;Antwerpen;11024;2550;Kontich;Bejaarden;Vrouwelijk;741
Vlaams Gewest;Antwerpen;Antwerpen;11025;2547;Lint;Kinderen;Mannelijk;52
Vlaams Gewest;Antwerpen;Antwerpen;11025;2547;Lint;Kinderen;Vrouwelijk;34
Vlaams Gewest;Antwerpen;Antwerpen;11025;2547;Lint;Actieven;Mannelijk;559
Vlaams Gewest;Antwerpen;Antwerpen;11025;2547;Lint;Actieven;Vrouwelijk;814
Vlaams Gewest;Antwerpen;Antwerpen;11025;2547;Lint;Bejaarden;Mannelijk;238
Vlaams Gewest;Antwerpen;Antwerpen;11025;2547;Lint;Bejaarden;Vrouwelijk;223
Vlaams Gewest;Antwerpen;Antwerpen;11029;2640;Mortsel;Kinderen;Mannelijk;131
Vlaams Gewest;Antwerpen;Antwerpen;11029;2640;Mortsel;Kinderen;Vrouwelijk;93
Vlaams Gewest;Antwerpen;Antwerpen;11029;2640;Mortsel;Actieven;Mannelijk;1121
Vlaams Gewest;Antwerpen;Antwerpen;11029;2640;Mortsel;Actieven;Vrouwelijk;1587
Vlaams Gewest;Antwerpen;Antwerpen;11029;2640;Mortsel;Bejaarden;Mannelijk;837
Vlaams Gewest;Antwerpen;Antwerpen;11029;2640;Mortsel;Bejaarden;Vrouwelijk;1140
Vlaams Gewest;Antwerpen;Antwerpen;11030;2845;Niel;Kinderen;Mannelijk;81
Vlaams Gewest;Antwerpen;Antwerpen;11030;2845;Niel;Kinderen;Vrouwelijk;66
Vlaams Gewest;Antwerpen;Antwerpen;11030;2845;Niel;Actieven;Mannelijk;562
Vlaams Gewest;Antwerpen;Antwerpen;11030;2845;Niel;Actieven;Vrouwelijk;767
Vlaams Gewest;Antwerpen;Antwerpen;11030;2845;Niel;Bejaarden;Mannelijk;434
Vlaams Gewest;Antwerpen;Antwerpen;11030;2845;Niel;Bejaarden;Vrouwelijk;428
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Kinderen;Mannelijk;126
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Kinderen;Vrouwelijk;81
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Actieven;Mannelijk;1229
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Actieven;Vrouwelijk;1433
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Bejaarden;Mannelijk;619
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Bejaarden;Vrouwelijk;685
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Kinderen;Mannelijk;99
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Kinderen;Vrouwelijk;80
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Actieven;Mannelijk;1012
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Actieven;Vrouwelijk;1253
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Bejaarden;Mannelijk;556
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Bejaarden;Vrouwelijk;521
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Kinderen;Mannelijk;61
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Kinderen;Vrouwelijk;41
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Actieven;Mannelijk;511
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Actieven;Vrouwelijk;860
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Bejaarden;Mannelijk;327
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Bejaarden;Vrouwelijk;248
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Kinderen;Mannelijk;146
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Kinderen;Vrouwelijk;86
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Actieven;Mannelijk;895
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Actieven;Vrouwelijk;1622
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Bejaarden;Mannelijk;992
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Bejaarden;Vrouwelijk;857
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Kinderen;Mannelijk;270
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Kinderen;Vrouwelijk;226
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Actieven;Mannelijk;1812
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Actieven;Vrouwelijk;2420
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Bejaarden;Mannelijk;1331
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Bejaarden;Vrouwelijk;1440
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Kinderen;Mannelijk;142
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Kinderen;Vrouwelijk;102
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Actieven;Mannelijk;1142
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Actieven;Vrouwelijk;1697
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Bejaarden;Mannelijk;558
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Bejaarden;Vrouwelijk;359
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Kinderen;Mannelijk;53
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Kinderen;Vrouwelijk;38
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Actieven;Mannelijk;431
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Actieven;Vrouwelijk;634
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Bejaarden;Mannelijk;221
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Bejaarden;Vrouwelijk;375
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Kinderen;Mannelijk;89
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Kinderen;Vrouwelijk;94
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Actieven;Mannelijk;707
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Actieven;Vrouwelijk;920
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Bejaarden;Mannelijk;440
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Bejaarden;Vrouwelijk;482
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Kinderen;Mannelijk;151
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Kinderen;Vrouwelijk;118
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Actieven;Mannelijk;1051
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Actieven;Vrouwelijk;1538
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Bejaarden;Mannelijk;498
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Bejaarden;Vrouwelijk;424
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Kinderen;Mannelijk;84
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Kinderen;Vrouwelijk;51
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Actieven;Mannelijk;670
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Actieven;Vrouwelijk;1025
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Bejaarden;Mannelijk;410
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Bejaarden;Vrouwelijk;349
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Kinderen;Mannelijk;244
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Kinderen;Vrouwelijk;150
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Actieven;Mannelijk;1381
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Actieven;Vrouwelijk;1983
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Bejaarden;Mannelijk;921
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Bejaarden;Vrouwelijk;728
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Kinderen;Mannelijk;134
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Kinderen;Vrouwelijk;77
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Actieven;Mannelijk;1034
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Actieven;Vrouwelijk;1648
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Bejaarden;Mannelijk;513
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Bejaarden;Vrouwelijk;550
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Kinderen;Mannelijk;92
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Kinderen;Vrouwelijk;97
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Actieven;Mannelijk;938
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Actieven;Vrouwelijk;1114
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Bejaarden;Mannelijk;570
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Bejaarden;Vrouwelijk;552
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Kinderen;Mannelijk;70
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Kinderen;Vrouwelijk;51
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Actieven;Mannelijk;536
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Actieven;Vrouwelijk;955
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Bejaarden;Mannelijk;385
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Bejaarden;Vrouwelijk;465
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Kinderen;Mannelijk;106
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Kinderen;Vrouwelijk;68
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Actieven;Mannelijk;998
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Actieven;Vrouwelijk;1208
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Bejaarden;Mannelijk;908
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Bejaarden;Vrouwelijk;730
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Kinderen;Mannelijk;167
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Kinderen;Vrouwelijk;103
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Actieven;Mannelijk;1289
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Actieven;Vrouwelijk;1812
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Bejaarden;Mannelijk;699
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Bejaarden;Vrouwelijk;848
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Kinderen;Mannelijk;95
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Kinderen;Vrouwelijk;97
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Actieven;Mannelijk;839
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Actieven;Vrouwelijk;1575
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Bejaarden;Mannelijk;480
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Bejaarden;Vrouwelijk;667
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Kinderen;Mannelijk;254
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Kinderen;Vrouwelijk;168
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Actieven;Mannelijk;2363
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Actieven;Vrouwelijk;3019
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Bejaarden;Mannelijk;1520
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Bejaarden;Vrouwelijk;1565
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Kinderen;Mannelijk;243
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Kinderen;Vrouwelijk;114
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Actieven;Mannelijk;1680
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Actieven;Vrouwelijk;2929
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Bejaarden;Mannelijk;1388
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Bejaarden;Vrouwelijk;1411
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Kinderen;Mannelijk;790
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Kinderen;Vrouwelijk;468
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Actieven;Mannelijk;4466
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Actieven;Vrouwelijk;6531
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Bejaarden;Mannelijk;2750
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Bejaarden;Vrouwelijk;3061
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Kinderen;Mannelijk;156
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Kinderen;Vrouwelijk;117
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Actieven;Mannelijk;1189
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Actieven;Vrouwelijk;1752
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Bejaarden;Mannelijk;655
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Bejaarden;Vrouwelijk;772
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Kinderen;Mannelijk;111
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Kinderen;Vrouwelijk;85
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Actieven;Mannelijk;858
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Actieven;Vrouwelijk;1416
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Bejaarden;Mannelijk;674
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Bejaarden;Vrouwelijk;731
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Kinderen;Mannelijk;120
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Kinderen;Vrouwelijk;97
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Actieven;Mannelijk;967
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Actieven;Vrouwelijk;1260
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Bejaarden;Mannelijk;588
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Bejaarden;Vrouwelijk;643
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Kinderen;Mannelijk;78
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Kinderen;Vrouwelijk;47
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Actieven;Mannelijk;486
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Actieven;Vrouwelijk;688
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Bejaarden;Mannelijk;358
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Bejaarden;Vrouwelijk;360
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Kinderen;Mannelijk;125
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Kinderen;Vrouwelijk;121
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Actieven;Mannelijk;1307
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Actieven;Vrouwelijk;1990
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Bejaarden;Mannelijk;666
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Bejaarden;Vrouwelijk;844
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Kinderen;Mannelijk;235
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Kinderen;Vrouwelijk;143
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Actieven;Mannelijk;1335
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Actieven;Vrouwelijk;2283
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Bejaarden;Mannelijk;838
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Bejaarden;Vrouwelijk;880
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Kinderen;Mannelijk;210
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Kinderen;Vrouwelijk;83
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Actieven;Mannelijk;791
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Actieven;Vrouwelijk;912
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Bejaarden;Mannelijk;511
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Bejaarden;Vrouwelijk;337
Vlaams Gewest;Antwerpen;Turnhout;13002;2387;Baarle-Hertog;Kinderen;Mannelijk;19
Vlaams Gewest;Antwerpen;Turnhout;13002;2387;Baarle-Hertog;Kinderen;Vrouwelijk;5
