gewest;provincie;arrondissement;nis-code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;Actieven;Mannelijk;187
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;Actieven;Vrouwelijk;246
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;Bejaarden;Mannelijk;113
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;Bejaarden;Vrouwelijk;196
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Kinderen;Mannelijk;187
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Kinderen;Vrouwelijk;126
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Actieven;Mannelijk;910
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Actieven;Vrouwelijk;1197
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Bejaarden;Mannelijk;452
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Bejaarden;Vrouwelijk;601
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Kinderen;Mannelijk;105
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Kinderen;Vrouwelijk;84
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Actieven;Mannelijk;631
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Actieven;Vrouwelijk;1113
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Bejaarden;Mannelijk;268
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Bejaarden;Vrouwelijk;348
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Kinderen;Mannelijk;142
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Kinderen;Vrouwelijk;111
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Actieven;Mannelijk;746
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Actieven;Vrouwelijk;1074
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Bejaarden;Mannelijk;371
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Bejaarden;Vrouwelijk;360
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Kinderen;Mannelijk;348
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Kinderen;Vrouwelijk;304
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Actieven;Mannelijk;1922
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Actieven;Vrouwelijk;3318
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Bejaarden;Mannelijk;1279
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Bejaarden;Vrouwelijk;1380
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Kinderen;Mannelijk;1141
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Kinderen;Vrouwelijk;950
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Actieven;Mannelijk;4927
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Actieven;Vrouwelijk;8206
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Bejaarden;Mannelijk;2889
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Bejaarden;Vrouwelijk;3819
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Kinderen;Mannelijk;187
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Kinderen;Vrouwelijk;154
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Actieven;Mannelijk;1325
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Actieven;Vrouwelijk;1491
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Bejaarden;Mannelijk;517
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Bejaarden;Vrouwelijk;695
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Kinderen;Mannelijk;71
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Kinderen;Vrouwelijk;58
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Actieven;Mannelijk;402
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Actieven;Vrouwelijk;668
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Bejaarden;Mannelijk;392
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Bejaarden;Vrouwelijk;360
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Kinderen;Mannelijk;534
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Kinderen;Vrouwelijk;422
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Actieven;Mannelijk;2267
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Actieven;Vrouwelijk;3830
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Bejaarden;Mannelijk;1479
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Bejaarden;Vrouwelijk;1356
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Kinderen;Mannelijk;407
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Kinderen;Vrouwelijk;281
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Actieven;Mannelijk;2529
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Actieven;Vrouwelijk;3392
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Bejaarden;Mannelijk;1207
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Bejaarden;Vrouwelijk;1487
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Kinderen;Mannelijk;425
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Kinderen;Vrouwelijk;344
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Actieven;Mannelijk;2140
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Actieven;Vrouwelijk;3084
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Bejaarden;Mannelijk;1072
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Bejaarden;Vrouwelijk;1129
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Kinderen;Mannelijk;369
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Kinderen;Vrouwelijk;261
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Actieven;Mannelijk;1594
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Actieven;Vrouwelijk;2498
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Bejaarden;Mannelijk;1079
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Bejaarden;Vrouwelijk;1004
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Kinderen;Mannelijk;34
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Kinderen;Vrouwelijk;27
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Actieven;Mannelijk;192
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Actieven;Vrouwelijk;177
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Bejaarden;Mannelijk;55
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Bejaarden;Vrouwelijk;22
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Kinderen;Mannelijk;144
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Kinderen;Vrouwelijk;94
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Actieven;Mannelijk;1284
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Actieven;Vrouwelijk;1685
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Bejaarden;Mannelijk;824
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Bejaarden;Vrouwelijk;795
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Kinderen;Mannelijk;111
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Kinderen;Vrouwelijk;83
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Actieven;Mannelijk;829
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Actieven;Vrouwelijk;1082
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Bejaarden;Mannelijk;514
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Bejaarden;Vrouwelijk;560
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Kinderen;Mannelijk;207
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Kinderen;Vrouwelijk;133
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Actieven;Mannelijk;958
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Actieven;Vrouwelijk;1245
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Bejaarden;Mannelijk;640
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Bejaarden;Vrouwelijk;535
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Kinderen;Mannelijk;122
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Kinderen;Vrouwelijk;112
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Actieven;Mannelijk;1590
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Actieven;Vrouwelijk;1932
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Bejaarden;Mannelijk;1423
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Bejaarden;Vrouwelijk;1522
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Kinderen;Mannelijk;517
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Kinderen;Vrouwelijk;337
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Actieven;Mannelijk;5214
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Actieven;Vrouwelijk;7149
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Bejaarden;Mannelijk;4636
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Bejaarden;Vrouwelijk;5390
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Kinderen;Mannelijk;68
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Kinderen;Vrouwelijk;53
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Actieven;Mannelijk;524
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Actieven;Vrouwelijk;682
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Bejaarden;Mannelijk;477
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Bejaarden;Vrouwelijk;470
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Kinderen;Mannelijk;78
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Kinderen;Vrouwelijk;49
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Actieven;Mannelijk;840
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Actieven;Vrouwelijk;968
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Bejaarden;Mannelijk;814
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Bejaarden;Vrouwelijk;842
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Kinderen;Mannelijk;129
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Kinderen;Vrouwelijk;82
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Actieven;Mannelijk;767
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Actieven;Vrouwelijk;973
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Bejaarden;Mannelijk;396
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Bejaarden;Vrouwelijk;386
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Kinderen;Mannelijk;123
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Kinderen;Vrouwelijk;83
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Actieven;Mannelijk;885
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Actieven;Vrouwelijk;941
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Bejaarden;Mannelijk;543
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Bejaarden;Vrouwelijk;657
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Kinderen;Mannelijk;319
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Kinderen;Vrouwelijk;310
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Actieven;Mannelijk;2391
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Actieven;Vrouwelijk;2861
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Bejaarden;Mannelijk;1610
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Bejaarden;Vrouwelijk;1690
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Kinderen;Mannelijk;116
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Kinderen;Vrouwelijk;118
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Actieven;Mannelijk;599
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Actieven;Vrouwelijk;785
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Bejaarden;Mannelijk;497
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Bejaarden;Vrouwelijk;414
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Kinderen;Mannelijk;117
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Kinderen;Vrouwelijk;75
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Actieven;Mannelijk;470
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Actieven;Vrouwelijk;782
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Bejaarden;Mannelijk;388
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Bejaarden;Vrouwelijk;381
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Kinderen;Mannelijk;166
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Kinderen;Vrouwelijk;88
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Actieven;Mannelijk;777
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Actieven;Vrouwelijk;1151
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Bejaarden;Mannelijk;623
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Bejaarden;Vrouwelijk;791
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Kinderen;Mannelijk;731
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Kinderen;Vrouwelijk;593
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Actieven;Mannelijk;4473
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Actieven;Vrouwelijk;5728
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Bejaarden;Mannelijk;2733
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Bejaarden;Vrouwelijk;3255
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Kinderen;Mannelijk;131
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Kinderen;Vrouwelijk;100
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Actieven;Mannelijk;774
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Actieven;Vrouwelijk;953
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Bejaarden;Mannelijk;406
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Bejaarden;Vrouwelijk;486
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Kinderen;Mannelijk;135
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Kinderen;Vrouwelijk;82
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Actieven;Mannelijk;414
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Actieven;Vrouwelijk;667
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Bejaarden;Mannelijk;229
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Bejaarden;Vrouwelijk;321
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Kinderen;Mannelijk;125
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Kinderen;Vrouwelijk;95
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Actieven;Mannelijk;776
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Actieven;Vrouwelijk;943
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Bejaarden;Mannelijk;509
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Bejaarden;Vrouwelijk;376
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Kinderen;Mannelijk;66
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Kinderen;Vrouwelijk;57
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Actieven;Mannelijk;430
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Actieven;Vrouwelijk;516
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Bejaarden;Mannelijk;230
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Bejaarden;Vrouwelijk;281
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Kinderen;Mannelijk;89
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Kinderen;Vrouwelijk;86
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Actieven;Mannelijk;434
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Actieven;Vrouwelijk;502
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Bejaarden;Mannelijk;259
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Bejaarden;Vrouwelijk;272
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Kinderen;Mannelijk;52
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Kinderen;Vrouwelijk;51
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Actieven;Mannelijk;320
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Actieven;Vrouwelijk;402
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Bejaarden;Mannelijk;219
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Bejaarden;Vrouwelijk;204
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Kinderen;Mannelijk;288
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Kinderen;Vrouwelijk;192
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Actieven;Mannelijk;1372
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Actieven;Vrouwelijk;1656
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Bejaarden;Mannelijk;908
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Bejaarden;Vrouwelijk;801
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Kinderen;Mannelijk;128
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Kinderen;Vrouwelijk;120
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Actieven;Mannelijk;567
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Actieven;Vrouwelijk;725
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Bejaarden;Mannelijk;288
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Bejaarden;Vrouwelijk;351
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Kinderen;Mannelijk;174
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Kinderen;Vrouwelijk;125
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Actieven;Mannelijk;893
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Actieven;Vrouwelijk;1126
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Bejaarden;Mannelijk;634
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Bejaarden;Vrouwelijk;474
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Kinderen;Mannelijk;72
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Kinderen;Vrouwelijk;79
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Actieven;Mannelijk;752
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Actieven;Vrouwelijk;693
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Bejaarden;Mannelijk;336
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Bejaarden;Vrouwelijk;305
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Kinderen;Mannelijk;67
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Kinderen;Vrouwelijk;29
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Actieven;Mannelijk;288
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Actieven;Vrouwelijk;328
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Bejaarden;Mannelijk;186
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Bejaarden;Vrouwelijk;177
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Kinderen;Mannelijk;73
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Kinderen;Vrouwelijk;69
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Actieven;Mannelijk;727
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Actieven;Vrouwelijk;918
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Bejaarden;Mannelijk;770
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Bejaarden;Vrouwelijk;814
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Kinderen;Mannelijk;129
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Kinderen;Vrouwelijk;99
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Actieven;Mannelijk;1457
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Actieven;Vrouwelijk;1823
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Bejaarden;Mannelijk;1645
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Bejaarden;Vrouwelijk;1560
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Kinderen;Mannelijk;68
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Kinderen;Vrouwelijk;51
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Actieven;Mannelijk;706
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Actieven;Vrouwelijk;1110
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Bejaarden;Mannelijk;668
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Bejaarden;Vrouwelijk;706
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Kinderen;Mannelijk;127
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Kinderen;Vrouwelijk;63
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Actieven;Mannelijk;784
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Actieven;Vrouwelijk;996
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Bejaarden;Mannelijk;697
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Bejaarden;Vrouwelijk;658
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Kinderen;Mannelijk;788
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Kinderen;Vrouwelijk;504
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Actieven;Mannelijk;5476
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Actieven;Vrouwelijk;7312
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Bejaarden;Mannelijk;3793
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Bejaarden;Vrouwelijk;4454
