région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;nombre_de_séjours
Région flamande;Anvers;Anvers;11013;2650;Edegem;Enfants;Féminin;74
Région flamande;Anvers;Anvers;11013;2650;Edegem;Actifs;Masculin;608
Région flamande;Anvers;Anvers;11013;2650;Edegem;Actifs;Féminin;829
Région flamande;Anvers;Anvers;11013;2650;Edegem;Retraités;Masculin;855
Région flamande;Anvers;Anvers;11013;2650;Edegem;Retraités;Féminin;875
Région flamande;Anvers;Anvers;11016;2910;Essen;Enfants;Masculin;94
Région flamande;Anvers;Anvers;11016;2910;Essen;Enfants;Féminin;109
Région flamande;Anvers;Anvers;11016;2910;Essen;Actifs;Masculin;568
Région flamande;Anvers;Anvers;11016;2910;Essen;Actifs;Féminin;684
Région flamande;Anvers;Anvers;11016;2910;Essen;Retraités;Masculin;466
Région flamande;Anvers;Anvers;11016;2910;Essen;Retraités;Féminin;434
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;Enfants;Masculin;72
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;Enfants;Féminin;55
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;Actifs;Masculin;322
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;Actifs;Féminin;556
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;Retraités;Masculin;341
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;Retraités;Féminin;380
Région flamande;Anvers;Anvers;11021;2540;Hove;Enfants;Masculin;34
Région flamande;Anvers;Anvers;11021;2540;Hove;Enfants;Féminin;36
Région flamande;Anvers;Anvers;11021;2540;Hove;Actifs;Masculin;265
Région flamande;Anvers;Anvers;11021;2540;Hove;Actifs;Féminin;338
Région flamande;Anvers;Anvers;11021;2540;Hove;Retraités;Masculin;253
Région flamande;Anvers;Anvers;11021;2540;Hove;Retraités;Féminin;338
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Enfants;Masculin;145
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Enfants;Féminin;91
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Actifs;Masculin;500
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Actifs;Féminin;661
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Retraités;Masculin;544
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Retraités;Féminin;446
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Enfants;Masculin;155
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Enfants;Féminin;128
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Actifs;Masculin;657
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Actifs;Féminin;1057
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Retraités;Masculin;842
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Retraités;Féminin;1011
Région flamande;Anvers;Anvers;11024;2550;Kontich;Enfants;Masculin;129
Région flamande;Anvers;Anvers;11024;2550;Kontich;Enfants;Féminin;87
Région flamande;Anvers;Anvers;11024;2550;Kontich;Actifs;Masculin;586
Région flamande;Anvers;Anvers;11024;2550;Kontich;Actifs;Féminin;777
Région flamande;Anvers;Anvers;11024;2550;Kontich;Retraités;Masculin;613
Région flamande;Anvers;Anvers;11024;2550;Kontich;Retraités;Féminin;665
Région flamande;Anvers;Anvers;11025;2547;Lint;Enfants;Masculin;55
Région flamande;Anvers;Anvers;11025;2547;Lint;Enfants;Féminin;50
Région flamande;Anvers;Anvers;11025;2547;Lint;Actifs;Masculin;271
Région flamande;Anvers;Anvers;11025;2547;Lint;Actifs;Féminin;392
Région flamande;Anvers;Anvers;11025;2547;Lint;Retraités;Masculin;139
Région flamande;Anvers;Anvers;11025;2547;Lint;Retraités;Féminin;197
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Enfants;Masculin;138
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Enfants;Féminin;121
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Actifs;Masculin;753
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Actifs;Féminin;1097
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Retraités;Masculin;812
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Retraités;Féminin;883
Région flamande;Anvers;Anvers;11030;2845;Niel;Enfants;Masculin;81
Région flamande;Anvers;Anvers;11030;2845;Niel;Enfants;Féminin;56
Région flamande;Anvers;Anvers;11030;2845;Niel;Actifs;Masculin;370
Région flamande;Anvers;Anvers;11030;2845;Niel;Actifs;Féminin;475
Région flamande;Anvers;Anvers;11030;2845;Niel;Retraités;Masculin;350
Région flamande;Anvers;Anvers;11030;2845;Niel;Retraités;Féminin;421
Région flamande;Anvers;Anvers;11035;2520;Ranst;Enfants;Masculin;134
Région flamande;Anvers;Anvers;11035;2520;Ranst;Enfants;Féminin;97
Région flamande;Anvers;Anvers;11035;2520;Ranst;Actifs;Masculin;675
Région flamande;Anvers;Anvers;11035;2520;Ranst;Actifs;Féminin;717
Région flamande;Anvers;Anvers;11035;2520;Ranst;Retraités;Masculin;500
Région flamande;Anvers;Anvers;11035;2520;Ranst;Retraités;Féminin;536
Région flamande;Anvers;Anvers;11037;2840;Rumst;Enfants;Masculin;80
Région flamande;Anvers;Anvers;11037;2840;Rumst;Enfants;Féminin;59
Région flamande;Anvers;Anvers;11037;2840;Rumst;Actifs;Masculin;458
Région flamande;Anvers;Anvers;11037;2840;Rumst;Actifs;Féminin;614
Région flamande;Anvers;Anvers;11037;2840;Rumst;Retraités;Masculin;527
Région flamande;Anvers;Anvers;11037;2840;Rumst;Retraités;Féminin;552
Région flamande;Anvers;Anvers;11038;2627;Schelle;Enfants;Masculin;35
Région flamande;Anvers;Anvers;11038;2627;Schelle;Enfants;Féminin;33
Région flamande;Anvers;Anvers;11038;2627;Schelle;Actifs;Masculin;279
Région flamande;Anvers;Anvers;11038;2627;Schelle;Actifs;Féminin;403
Région flamande;Anvers;Anvers;11038;2627;Schelle;Retraités;Masculin;267
Région flamande;Anvers;Anvers;11038;2627;Schelle;Retraités;Féminin;304
Région flamande;Anvers;Anvers;11039;2970;Schilde;Enfants;Masculin;101
Région flamande;Anvers;Anvers;11039;2970;Schilde;Enfants;Féminin;117
Région flamande;Anvers;Anvers;11039;2970;Schilde;Actifs;Masculin;472
Région flamande;Anvers;Anvers;11039;2970;Schilde;Actifs;Féminin;724
Région flamande;Anvers;Anvers;11039;2970;Schilde;Retraités;Masculin;676
Région flamande;Anvers;Anvers;11039;2970;Schilde;Retraités;Féminin;625
Région flamande;Anvers;Anvers;11040;2900;Schoten;Enfants;Masculin;247
Région flamande;Anvers;Anvers;11040;2900;Schoten;Enfants;Féminin;218
Région flamande;Anvers;Anvers;11040;2900;Schoten;Actifs;Masculin;960
Région flamande;Anvers;Anvers;11040;2900;Schoten;Actifs;Féminin;1352
Région flamande;Anvers;Anvers;11040;2900;Schoten;Retraités;Masculin;993
Région flamande;Anvers;Anvers;11040;2900;Schoten;Retraités;Féminin;1220
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Enfants;Masculin;108
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Enfants;Féminin;103
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Actifs;Masculin;623
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Actifs;Féminin;885
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Retraités;Masculin;361
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Retraités;Féminin;402
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Enfants;Masculin;49
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Enfants;Féminin;57
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Actifs;Masculin;230
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Actifs;Féminin;401
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Retraités;Masculin;309
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Retraités;Féminin;341
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Enfants;Masculin;64
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Enfants;Féminin;71
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Actifs;Masculin;420
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Actifs;Féminin;554
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Retraités;Masculin;382
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Retraités;Féminin;515
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Enfants;Masculin;150
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Enfants;Féminin;106
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Actifs;Masculin;595
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Actifs;Féminin;835
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Retraités;Masculin;481
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Retraités;Féminin;410
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Enfants;Masculin;70
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Enfants;Féminin;71
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Actifs;Masculin;409
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Actifs;Féminin;529
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Retraités;Masculin;397
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Retraités;Féminin;412
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Enfants;Masculin;199
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Enfants;Féminin;196
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Actifs;Masculin;815
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Actifs;Féminin;901
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Retraités;Masculin;660
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Retraités;Féminin;673
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Enfants;Masculin;100
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Enfants;Féminin;77
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Actifs;Masculin;690
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Actifs;Féminin;953
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Retraités;Masculin;621
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Retraités;Féminin;678
Région flamande;Anvers;Anvers;11057;2390;Malle;Enfants;Masculin;137
Région flamande;Anvers;Anvers;11057;2390;Malle;Enfants;Féminin;127
Région flamande;Anvers;Anvers;11057;2390;Malle;Actifs;Masculin;446
Région flamande;Anvers;Anvers;11057;2390;Malle;Actifs;Féminin;628
Région flamande;Anvers;Anvers;11057;2390;Malle;Retraités;Masculin;405
Région flamande;Anvers;Anvers;11057;2390;Malle;Retraités;Féminin;454
Région flamande;Anvers;Malines;12002;2590;Berlaar;Enfants;Masculin;82
Région flamande;Anvers;Malines;12002;2590;Berlaar;Enfants;Féminin;70
Région flamande;Anvers;Malines;12002;2590;Berlaar;Actifs;Masculin;362
Région flamande;Anvers;Malines;12002;2590;Berlaar;Actifs;Féminin;489
Région flamande;Anvers;Malines;12002;2590;Berlaar;Retraités;Masculin;309
Région flamande;Anvers;Malines;12002;2590;Berlaar;Retraités;Féminin;358
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Enfants;Masculin;92
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Enfants;Féminin;93
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Actifs;Masculin;537
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Actifs;Féminin;632
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Retraités;Masculin;557
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Retraités;Féminin;622
Région flamande;Anvers;Malines;12007;2880;Bornem;Enfants;Masculin;137
Région flamande;Anvers;Malines;12007;2880;Bornem;Enfants;Féminin;95
Région flamande;Anvers;Malines;12007;2880;Bornem;Actifs;Masculin;731
Région flamande;Anvers;Malines;12007;2880;Bornem;Actifs;Féminin;968
Région flamande;Anvers;Malines;12007;2880;Bornem;Retraités;Masculin;654
Région flamande;Anvers;Malines;12007;2880;Bornem;Retraités;Féminin;664
Région flamande;Anvers;Malines;12009;2570;Duffel;Enfants;Masculin;72
Région flamande;Anvers;Malines;12009;2570;Duffel;Enfants;Féminin;72
Région flamande;Anvers;Malines;12009;2570;Duffel;Actifs;Masculin;509
Région flamande;Anvers;Malines;12009;2570;Duffel;Actifs;Féminin;811
Région flamande;Anvers;Malines;12009;2570;Duffel;Retraités;Masculin;437
Région flamande;Anvers;Malines;12009;2570;Duffel;Retraités;Féminin;541
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Enfants;Masculin;300
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Enfants;Féminin;205
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Actifs;Masculin;1385
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Actifs;Féminin;1839
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Retraités;Masculin;1166
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Retraités;Féminin;1278
Région flamande;Anvers;Malines;12021;2500;Lierre;Enfants;Masculin;250
Région flamande;Anvers;Malines;12021;2500;Lierre;Enfants;Féminin;175
Région flamande;Anvers;Malines;12021;2500;Lierre;Actifs;Masculin;952
Région flamande;Anvers;Malines;12021;2500;Lierre;Actifs;Féminin;1468
Région flamande;Anvers;Malines;12021;2500;Lierre;Retraités;Masculin;989
Région flamande;Anvers;Malines;12021;2500;Lierre;Retraités;Féminin;1140
Région flamande;Anvers;Malines;12025;2800;Malines;Enfants;Masculin;619
Région flamande;Anvers;Malines;12025;2800;Malines;Enfants;Féminin;578
Région flamande;Anvers;Malines;12025;2800;Malines;Actifs;Masculin;2699
Région flamande;Anvers;Malines;12025;2800;Malines;Actifs;Féminin;3941
Région flamande;Anvers;Malines;12025;2800;Malines;Retraités;Masculin;2347
Région flamande;Anvers;Malines;12025;2800;Malines;Retraités;Féminin;2781
Région flamande;Anvers;Malines;12026;2560;Nijlen;Enfants;Masculin;172
Région flamande;Anvers;Malines;12026;2560;Nijlen;Enfants;Féminin;118
Région flamande;Anvers;Malines;12026;2560;Nijlen;Actifs;Masculin;624
Région flamande;Anvers;Malines;12026;2560;Nijlen;Actifs;Féminin;990
Région flamande;Anvers;Malines;12026;2560;Nijlen;Retraités;Masculin;593
Région flamande;Anvers;Malines;12026;2560;Nijlen;Retraités;Féminin;658
Région flamande;Anvers;Malines;12029;2580;Putte;Enfants;Masculin;123
Région flamande;Anvers;Malines;12029;2580;Putte;Enfants;Féminin;79
Région flamande;Anvers;Malines;12029;2580;Putte;Actifs;Masculin;535
Région flamande;Anvers;Malines;12029;2580;Putte;Actifs;Féminin;729
Région flamande;Anvers;Malines;12029;2580;Putte;Retraités;Masculin;493
Région flamande;Anvers;Malines;12029;2580;Putte;Retraités;Féminin;513
Région flamande;Anvers;Malines;12030;2870;Puurs;Enfants;Masculin;66
Région flamande;Anvers;Malines;12030;2870;Puurs;Enfants;Féminin;82
Région flamande;Anvers;Malines;12030;2870;Puurs;Actifs;Masculin;539
Région flamande;Anvers;Malines;12030;2870;Puurs;Actifs;Féminin;771
Région flamande;Anvers;Malines;12030;2870;Puurs;Retraités;Masculin;510
Région flamande;Anvers;Malines;12030;2870;Puurs;Retraités;Féminin;542
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Enfants;Masculin;46
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Enfants;Féminin;31
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Actifs;Masculin;216
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Actifs;Féminin;382
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Retraités;Masculin;290
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Retraités;Féminin;297
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Enfants;Masculin;138
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Enfants;Féminin;124
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Actifs;Masculin;635
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Actifs;Féminin;884
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Retraités;Masculin;570
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Retraités;Féminin;724
Région flamande;Anvers;Malines;12040;2830;Willebroek;Enfants;Masculin;165
Région flamande;Anvers;Malines;12040;2830;Willebroek;Enfants;Féminin;110
Région flamande;Anvers;Malines;12040;2830;Willebroek;Actifs;Masculin;787
Région flamande;Anvers;Malines;12040;2830;Willebroek;Actifs;Féminin;1315
Région flamande;Anvers;Malines;12040;2830;Willebroek;Retraités;Masculin;876
Région flamande;Anvers;Malines;12040;2830;Willebroek;Retraités;Féminin;996
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Enfants;Masculin;144
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Enfants;Féminin;108
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Actifs;Masculin;498
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Actifs;Féminin;586
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Retraités;Masculin;356
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Retraités;Féminin;377
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Enfants;Masculin;8
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Enfants;Féminin;10
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Actifs;Masculin;97
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Actifs;Féminin;94
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Retraités;Masculin;85
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Retraités;Féminin;62
Région flamande;Anvers;Turnhout;13003;2490;Balen;Enfants;Masculin;210
Région flamande;Anvers;Turnhout;13003;2490;Balen;Enfants;Féminin;159
Région flamande;Anvers;Turnhout;13003;2490;Balen;Actifs;Masculin;807
Région flamande;Anvers;Turnhout;13003;2490;Balen;Actifs;Féminin;961
Région flamande;Anvers;Turnhout;13003;2490;Balen;Retraités;Masculin;726
Région flamande;Anvers;Turnhout;13003;2490;Balen;Retraités;Féminin;629
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Enfants;Masculin;135
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Enfants;Féminin;139
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Actifs;Masculin;600
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Actifs;Féminin;756
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Retraités;Masculin;439
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Retraités;Féminin;446
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Enfants;Masculin;122
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Enfants;Féminin;103
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Actifs;Masculin;418
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Actifs;Féminin;458
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Retraités;Masculin;285
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Retraités;Féminin;322
Région flamande;Anvers;Turnhout;13008;2440;Geel;Enfants;Masculin;326
Région flamande;Anvers;Turnhout;13008;2440;Geel;Enfants;Féminin;336
Région flamande;Anvers;Turnhout;13008;2440;Geel;Actifs;Masculin;1461
Région flamande;Anvers;Turnhout;13008;2440;Geel;Actifs;Féminin;1822
Région flamande;Anvers;Turnhout;13008;2440;Geel;Retraités;Masculin;1151
Région flamande;Anvers;Turnhout;13008;2440;Geel;Retraités;Féminin;1228
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Enfants;Masculin;75
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Enfants;Féminin;53
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Actifs;Masculin;376
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Actifs;Féminin;490
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Retraités;Masculin;325
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Retraités;Féminin;303
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Enfants;Masculin;174
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Enfants;Féminin;148
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Actifs;Masculin;943
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Actifs;Féminin;1274
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Retraités;Masculin;823
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Retraités;Féminin;907
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Enfants;Masculin;83
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Enfants;Féminin;51
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Actifs;Masculin;294
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Actifs;Féminin;417
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Retraités;Masculin;281
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Retraités;Féminin;325
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Enfants;Masculin;83
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Enfants;Féminin;64
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Actifs;Masculin;491
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Actifs;Féminin;599
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Retraités;Masculin;477
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Retraités;Féminin;504
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Enfants;Masculin;175
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Enfants;Féminin;146
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Actifs;Masculin;744
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Actifs;Féminin;850
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Retraités;Masculin;640
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Retraités;Féminin;529
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Enfants;Masculin;55
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Enfants;Féminin;48
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Actifs;Masculin;328
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Actifs;Féminin;458
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Retraités;Masculin;236
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Retraités;Féminin;252
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Enfants;Masculin;159
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Enfants;Féminin;114
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Actifs;Masculin;692
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Actifs;Féminin;853
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Retraités;Masculin;526
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Retraités;Féminin;507
Région flamande;Anvers;Turnhout;13019;2275;Lille;Enfants;Masculin;143
Région flamande;Anvers;Turnhout;13019;2275;Lille;Enfants;Féminin;101
Région flamande;Anvers;Turnhout;13019;2275;Lille;Actifs;Masculin;604
Région flamande;Anvers;Turnhout;13019;2275;Lille;Actifs;Féminin;752
Région flamande;Anvers;Turnhout;13019;2275;Lille;Retraités;Masculin;460
Région flamande;Anvers;Turnhout;13019;2275;Lille;Retraités;Féminin;435
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;Enfants;Masculin;89
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;Enfants;Féminin;71
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;Actifs;Masculin;410
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;Actifs;Féminin;544
