région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;nombre_de_séjours
Région flamande;Anvers;Anvers;11021;2540;Hove;65 - ...;Féminin;342
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;0 - 14;Masculin;101
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;0 - 14;Féminin;82
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;15 - 64;Masculin;576
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;15 - 64;Féminin;682
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;65 - ...;Masculin;559
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;65 - ...;Féminin;615
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);0 - 14;Masculin;154
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);0 - 14;Féminin;113
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);15 - 64;Masculin;737
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);15 - 64;Féminin;1018
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);65 - ...;Masculin;984
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);65 - ...;Féminin;905
Région flamande;Anvers;Anvers;11024;2550;Kontich;0 - 14;Masculin;108
Région flamande;Anvers;Anvers;11024;2550;Kontich;0 - 14;Féminin;79
Région flamande;Anvers;Anvers;11024;2550;Kontich;15 - 64;Masculin;629
Région flamande;Anvers;Anvers;11024;2550;Kontich;15 - 64;Féminin;876
Région flamande;Anvers;Anvers;11024;2550;Kontich;65 - ...;Masculin;679
Région flamande;Anvers;Anvers;11024;2550;Kontich;65 - ...;Féminin;688
Région flamande;Anvers;Anvers;11025;2547;Lint;0 - 14;Masculin;67
Région flamande;Anvers;Anvers;11025;2547;Lint;0 - 14;Féminin;31
Région flamande;Anvers;Anvers;11025;2547;Lint;15 - 64;Masculin;243
Région flamande;Anvers;Anvers;11025;2547;Lint;15 - 64;Féminin;407
Région flamande;Anvers;Anvers;11025;2547;Lint;65 - ...;Masculin;210
Région flamande;Anvers;Anvers;11025;2547;Lint;65 - ...;Féminin;227
Région flamande;Anvers;Anvers;11029;2640;Mortsel;0 - 14;Masculin;181
Région flamande;Anvers;Anvers;11029;2640;Mortsel;0 - 14;Féminin;120
Région flamande;Anvers;Anvers;11029;2640;Mortsel;15 - 64;Masculin;804
Région flamande;Anvers;Anvers;11029;2640;Mortsel;15 - 64;Féminin;1157
Région flamande;Anvers;Anvers;11029;2640;Mortsel;65 - ...;Masculin;829
Région flamande;Anvers;Anvers;11029;2640;Mortsel;65 - ...;Féminin;985
Région flamande;Anvers;Anvers;11030;2845;Niel;0 - 14;Masculin;77
Région flamande;Anvers;Anvers;11030;2845;Niel;0 - 14;Féminin;67
Région flamande;Anvers;Anvers;11030;2845;Niel;15 - 64;Masculin;363
Région flamande;Anvers;Anvers;11030;2845;Niel;15 - 64;Féminin;562
Région flamande;Anvers;Anvers;11030;2845;Niel;65 - ...;Masculin;314
Région flamande;Anvers;Anvers;11030;2845;Niel;65 - ...;Féminin;349
Région flamande;Anvers;Anvers;11035;2520;Ranst;0 - 14;Masculin;117
Région flamande;Anvers;Anvers;11035;2520;Ranst;0 - 14;Féminin;106
Région flamande;Anvers;Anvers;11035;2520;Ranst;15 - 64;Masculin;624
Région flamande;Anvers;Anvers;11035;2520;Ranst;15 - 64;Féminin;741
Région flamande;Anvers;Anvers;11035;2520;Ranst;65 - ...;Masculin;640
Région flamande;Anvers;Anvers;11035;2520;Ranst;65 - ...;Féminin;683
Région flamande;Anvers;Anvers;11037;2840;Rumst;0 - 14;Masculin;98
Région flamande;Anvers;Anvers;11037;2840;Rumst;0 - 14;Féminin;76
Région flamande;Anvers;Anvers;11037;2840;Rumst;15 - 64;Masculin;458
Région flamande;Anvers;Anvers;11037;2840;Rumst;15 - 64;Féminin;617
Région flamande;Anvers;Anvers;11037;2840;Rumst;65 - ...;Masculin;507
Région flamande;Anvers;Anvers;11037;2840;Rumst;65 - ...;Féminin;564
Région flamande;Anvers;Anvers;11038;2627;Schelle;0 - 14;Masculin;50
Région flamande;Anvers;Anvers;11038;2627;Schelle;0 - 14;Féminin;30
Région flamande;Anvers;Anvers;11038;2627;Schelle;15 - 64;Masculin;251
Région flamande;Anvers;Anvers;11038;2627;Schelle;15 - 64;Féminin;408
Région flamande;Anvers;Anvers;11038;2627;Schelle;65 - ...;Masculin;316
Région flamande;Anvers;Anvers;11038;2627;Schelle;65 - ...;Féminin;295
Région flamande;Anvers;Anvers;11039;2970;Schilde;0 - 14;Masculin;118
Région flamande;Anvers;Anvers;11039;2970;Schilde;0 - 14;Féminin;109
Région flamande;Anvers;Anvers;11039;2970;Schilde;15 - 64;Masculin;496
Région flamande;Anvers;Anvers;11039;2970;Schilde;15 - 64;Féminin;720
Région flamande;Anvers;Anvers;11039;2970;Schilde;65 - ...;Masculin;808
Région flamande;Anvers;Anvers;11039;2970;Schilde;65 - ...;Féminin;701
Région flamande;Anvers;Anvers;11040;2900;Schoten;0 - 14;Masculin;247
Région flamande;Anvers;Anvers;11040;2900;Schoten;0 - 14;Féminin;222
Région flamande;Anvers;Anvers;11040;2900;Schoten;15 - 64;Masculin;1050
Région flamande;Anvers;Anvers;11040;2900;Schoten;15 - 64;Féminin;1449
Région flamande;Anvers;Anvers;11040;2900;Schoten;65 - ...;Masculin;1133
Région flamande;Anvers;Anvers;11040;2900;Schoten;65 - ...;Féminin;1305
Région flamande;Anvers;Anvers;11044;2940;Stabroek;0 - 14;Masculin;133
Région flamande;Anvers;Anvers;11044;2940;Stabroek;0 - 14;Féminin;105
Région flamande;Anvers;Anvers;11044;2940;Stabroek;15 - 64;Masculin;645
Région flamande;Anvers;Anvers;11044;2940;Stabroek;15 - 64;Féminin;875
Région flamande;Anvers;Anvers;11044;2940;Stabroek;65 - ...;Masculin;612
Région flamande;Anvers;Anvers;11044;2940;Stabroek;65 - ...;Féminin;532
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;0 - 14;Masculin;84
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;0 - 14;Féminin;87
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;15 - 64;Masculin;303
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;15 - 64;Féminin;392
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;65 - ...;Masculin;292
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;65 - ...;Féminin;389
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;0 - 14;Masculin;105
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;0 - 14;Féminin;93
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;15 - 64;Masculin;415
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;15 - 64;Féminin;567
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;65 - ...;Masculin;427
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;65 - ...;Féminin;440
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;0 - 14;Masculin;127
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;0 - 14;Féminin;120
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;15 - 64;Masculin;635
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;15 - 64;Féminin;1004
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;65 - ...;Masculin;588
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;65 - ...;Féminin;549
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;0 - 14;Masculin;110
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;0 - 14;Féminin;79
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;15 - 64;Masculin;426
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;15 - 64;Féminin;560
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;65 - ...;Masculin;472
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;65 - ...;Féminin;439
Région flamande;Anvers;Anvers;11055;2980;Zoersel;0 - 14;Masculin;155
Région flamande;Anvers;Anvers;11055;2980;Zoersel;0 - 14;Féminin;146
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Masculin;645
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Féminin;857
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Masculin;751
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Féminin;746
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Masculin;116
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Féminin;85
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Masculin;600
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Féminin;895
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Masculin;665
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Féminin;658
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Masculin;134
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Féminin;118
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Masculin;514
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Féminin;628
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Masculin;508
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Féminin;554
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Masculin;58
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Féminin;60
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Masculin;339
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Féminin;456
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Masculin;373
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Féminin;379
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Masculin;126
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Féminin;79
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Masculin;430
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Féminin;607
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Masculin;595
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Féminin;577
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Masculin;115
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Féminin;65
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Masculin;795
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Féminin;926
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Masculin;700
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Féminin;761
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Masculin;108
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Féminin;83
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Masculin;619
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Féminin;860
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Masculin;602
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Féminin;682
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Masculin;285
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Féminin;210
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Masculin;1302
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Féminin;1860
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Masculin;1423
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Féminin;1512
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Masculin;276
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Féminin;231
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Masculin;1030
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Féminin;1527
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Masculin;1129
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Féminin;1245
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Masculin;731
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Féminin;571
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Masculin;2664
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Féminin;4085
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Masculin;2679
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Féminin;2886
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Masculin;144
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Féminin;130
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Masculin;650
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Féminin;898
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Masculin;717
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Féminin;697
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Masculin;109
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Féminin;94
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Masculin;566
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Féminin;708
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Masculin;562
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Féminin;610
Région flamande;Anvers;Malines;12030;2870;Puurs;0 - 14;Masculin;97
Région flamande;Anvers;Malines;12030;2870;Puurs;0 - 14;Féminin;49
Région flamande;Anvers;Malines;12030;2870;Puurs;15 - 64;Masculin;543
Région flamande;Anvers;Malines;12030;2870;Puurs;15 - 64;Féminin;695
Région flamande;Anvers;Malines;12030;2870;Puurs;65 - ...;Masculin;544
Région flamande;Anvers;Malines;12030;2870;Puurs;65 - ...;Féminin;588
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;0 - 14;Masculin;34
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;0 - 14;Féminin;36
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;15 - 64;Masculin;229
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;15 - 64;Féminin;343
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;65 - ...;Masculin;299
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;65 - ...;Féminin;354
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Masculin;145
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Féminin;124
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Masculin;715
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Féminin;833
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Masculin;682
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Féminin;740
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Masculin;164
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Féminin;139
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Masculin;857
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Féminin;1214
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Masculin;937
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Féminin;979
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Masculin;116
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Féminin;84
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Masculin;465
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Féminin;580
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Masculin;421
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Féminin;358
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Masculin;23
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Féminin;17
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Masculin;69
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Féminin;103
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Masculin;92
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Féminin;90
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Masculin;228
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Féminin;226
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Masculin;883
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Féminin;1149
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Masculin;820
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Féminin;696
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Masculin;176
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Féminin;114
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Masculin;622
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Féminin;878
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Masculin;536
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Féminin;487
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Masculin;92
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Féminin;72
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Masculin;401
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Féminin;496
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Masculin;346
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Féminin;328
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Masculin;403
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Féminin;363
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Masculin;1706
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Féminin;2134
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Masculin;1515
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Féminin;1391
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Masculin;75
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Féminin;57
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Masculin;365
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Féminin;479
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Masculin;404
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Féminin;337
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Masculin;223
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Féminin;155
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Masculin;983
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Féminin;1269
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Masculin;995
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Féminin;988
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Masculin;66
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Féminin;47
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Masculin;269
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Féminin;370
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Masculin;276
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Féminin;320
Région flamande;Anvers;Turnhout;13013;2230;Herselt;0 - 14;Masculin;70
Région flamande;Anvers;Turnhout;13013;2230;Herselt;0 - 14;Féminin;72
Région flamande;Anvers;Turnhout;13013;2230;Herselt;15 - 64;Masculin;500
Région flamande;Anvers;Turnhout;13013;2230;Herselt;15 - 64;Féminin;559
Région flamande;Anvers;Turnhout;13013;2230;Herselt;65 - ...;Masculin;562
Région flamande;Anvers;Turnhout;13013;2230;Herselt;65 - ...;Féminin;536
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;0 - 14;Masculin;171
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;0 - 14;Féminin;138
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;15 - 64;Masculin;633
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;15 - 64;Féminin;899
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;65 - ...;Masculin;627
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;65 - ...;Féminin;570
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Masculin;77
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Féminin;63
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Masculin;353
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Féminin;477
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Masculin;282
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Féminin;341
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Masculin;136
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Féminin;124
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Masculin;638
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Féminin;787
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;65 - ...;Masculin;613
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;65 - ...;Féminin;528
Région flamande;Anvers;Turnhout;13019;2275;Lille;0 - 14;Masculin;136
