région;province;arrondissement;code_ins;code_postal;commune;classe_d'âge;sexe;nombre_de_séjours
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver;15 – 64;Masculin;1486
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver;15 – 64;Féminin;1887
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver;65 – ...;Masculin;919
Région flamande;Anvers;Malines;12035.0;2860.0;Sint-Katelijne-Waver;65 – ...;Féminin;1180
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek; 0 – 14;Masculin;291
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek; 0 – 14;Féminin;175
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek;15 – 64;Masculin;1642
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek;15 – 64;Féminin;2786
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek;65 – ...;Masculin;1209
Région flamande;Anvers;Malines;12040.0;2830.0;Willebroek;65 – ...;Féminin;1416
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk; 0 – 14;Masculin;152
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk; 0 – 14;Féminin;150
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk;15 – 64;Masculin;877
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk;15 – 64;Féminin;1408
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk;65 – ...;Masculin;475
Région flamande;Anvers;Turnhout;13001.0;2370.0;Arendonk;65 – ...;Féminin;556
Région flamande;Anvers;Turnhout;13002.0;2387.0;Baerle-Duc; 0 – 14;Masculin;21
Région flamande;Anvers;Turnhout;13002.0;2387.0;Baerle-Duc; 0 – 14;Féminin;19
Région flamande;Anvers;Turnhout;13002.0;2387.0;Baerle-Duc;15 – 64;Masculin;157
Région flamande;Anvers;Turnhout;13002.0;2387.0;Baerle-Duc;15 – 64;Féminin;246
Région flamande;Anvers;Turnhout;13002.0;2387.0;Baerle-Duc;65 – ...;Masculin;186
Région flamande;Anvers;Turnhout;13002.0;2387.0;Baerle-Duc;65 – ...;Féminin;101
Région flamande;Anvers;Turnhout;13003.0;2490.0;Balen; 0 – 14;Masculin;321
Région flamande;Anvers;Turnhout;13003.0;2490.0;Balen; 0 – 14;Féminin;197
Région flamande;Anvers;Turnhout;13003.0;2490.0;Balen;15 – 64;Masculin;1642
Région flamande;Anvers;Turnhout;13003.0;2490.0;Balen;15 – 64;Féminin;2459
Région flamande;Anvers;Turnhout;13003.0;2490.0;Balen;65 – ...;Masculin;1154
Région flamande;Anvers;Turnhout;13003.0;2490.0;Balen;65 – ...;Féminin;1206
Région flamande;Anvers;Turnhout;13004.0;2340.0;Beerse; 0 – 14;Masculin;155
Région flamande;Anvers;Turnhout;13004.0;2340.0;Beerse; 0 – 14;Féminin;130
Région flamande;Anvers;Turnhout;13004.0;2340.0;Beerse;15 – 64;Masculin;1106
Région flamande;Anvers;Turnhout;13004.0;2340.0;Beerse;15 – 64;Féminin;2111
Région flamande;Anvers;Turnhout;13004.0;2340.0;Beerse;65 – ...;Masculin;700
Région flamande;Anvers;Turnhout;13004.0;2340.0;Beerse;65 – ...;Féminin;860
Région flamande;Anvers;Turnhout;13006.0;2480.0;Dessel; 0 – 14;Masculin;172
Région flamande;Anvers;Turnhout;13006.0;2480.0;Dessel; 0 – 14;Féminin;128
Région flamande;Anvers;Turnhout;13006.0;2480.0;Dessel;15 – 64;Masculin;821
Région flamande;Anvers;Turnhout;13006.0;2480.0;Dessel;15 – 64;Féminin;1023
Région flamande;Anvers;Turnhout;13006.0;2480.0;Dessel;65 – ...;Masculin;446
Région flamande;Anvers;Turnhout;13006.0;2480.0;Dessel;65 – ...;Féminin;387
Région flamande;Anvers;Turnhout;13008.0;2440.0;Geel; 0 – 14;Masculin;674
Région flamande;Anvers;Turnhout;13008.0;2440.0;Geel; 0 – 14;Féminin;477
Région flamande;Anvers;Turnhout;13008.0;2440.0;Geel;15 – 64;Masculin;2745
Région flamande;Anvers;Turnhout;13008.0;2440.0;Geel;15 – 64;Féminin;4017
Région flamande;Anvers;Turnhout;13008.0;2440.0;Geel;65 – ...;Masculin;1638
Région flamande;Anvers;Turnhout;13008.0;2440.0;Geel;65 – ...;Féminin;1713
Région flamande;Anvers;Turnhout;13010.0;2280.0;Grobbendonk; 0 – 14;Masculin;55
Région flamande;Anvers;Turnhout;13010.0;2280.0;Grobbendonk; 0 – 14;Féminin;46
Région flamande;Anvers;Turnhout;13010.0;2280.0;Grobbendonk;15 – 64;Masculin;721
Région flamande;Anvers;Turnhout;13010.0;2280.0;Grobbendonk;15 – 64;Féminin;1137
Région flamande;Anvers;Turnhout;13010.0;2280.0;Grobbendonk;65 – ...;Masculin;361
Région flamande;Anvers;Turnhout;13010.0;2280.0;Grobbendonk;65 – ...;Féminin;475
Région flamande;Anvers;Turnhout;13011.0;2200.0;Herentals; 0 – 14;Masculin;208
