région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;nombre_de_séjours
Région flamande;Anvers;Anvers;11025;2547;Lint;Actifs;Féminin;814
Région flamande;Anvers;Anvers;11025;2547;Lint;Retraités;Masculin;238
Région flamande;Anvers;Anvers;11025;2547;Lint;Retraités;Féminin;223
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Enfants;Masculin;131
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Enfants;Féminin;93
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Actifs;Masculin;1121
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Actifs;Féminin;1587
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Retraités;Masculin;837
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Retraités;Féminin;1140
Région flamande;Anvers;Anvers;11030;2845;Niel;Enfants;Masculin;81
Région flamande;Anvers;Anvers;11030;2845;Niel;Enfants;Féminin;66
Région flamande;Anvers;Anvers;11030;2845;Niel;Actifs;Masculin;562
Région flamande;Anvers;Anvers;11030;2845;Niel;Actifs;Féminin;767
Région flamande;Anvers;Anvers;11030;2845;Niel;Retraités;Masculin;434
Région flamande;Anvers;Anvers;11030;2845;Niel;Retraités;Féminin;428
Région flamande;Anvers;Anvers;11035;2520;Ranst;Enfants;Masculin;126
Région flamande;Anvers;Anvers;11035;2520;Ranst;Enfants;Féminin;81
Région flamande;Anvers;Anvers;11035;2520;Ranst;Actifs;Masculin;1229
Région flamande;Anvers;Anvers;11035;2520;Ranst;Actifs;Féminin;1433
Région flamande;Anvers;Anvers;11035;2520;Ranst;Retraités;Masculin;619
Région flamande;Anvers;Anvers;11035;2520;Ranst;Retraités;Féminin;685
Région flamande;Anvers;Anvers;11037;2840;Rumst;Enfants;Masculin;99
Région flamande;Anvers;Anvers;11037;2840;Rumst;Enfants;Féminin;80
Région flamande;Anvers;Anvers;11037;2840;Rumst;Actifs;Masculin;1012
Région flamande;Anvers;Anvers;11037;2840;Rumst;Actifs;Féminin;1253
Région flamande;Anvers;Anvers;11037;2840;Rumst;Retraités;Masculin;556
Région flamande;Anvers;Anvers;11037;2840;Rumst;Retraités;Féminin;521
Région flamande;Anvers;Anvers;11038;2627;Schelle;Enfants;Masculin;61
Région flamande;Anvers;Anvers;11038;2627;Schelle;Enfants;Féminin;41
Région flamande;Anvers;Anvers;11038;2627;Schelle;Actifs;Masculin;511
Région flamande;Anvers;Anvers;11038;2627;Schelle;Actifs;Féminin;860
Région flamande;Anvers;Anvers;11038;2627;Schelle;Retraités;Masculin;327
Région flamande;Anvers;Anvers;11038;2627;Schelle;Retraités;Féminin;248
Région flamande;Anvers;Anvers;11039;2970;Schilde;Enfants;Masculin;146
Région flamande;Anvers;Anvers;11039;2970;Schilde;Enfants;Féminin;86
Région flamande;Anvers;Anvers;11039;2970;Schilde;Actifs;Masculin;895
Région flamande;Anvers;Anvers;11039;2970;Schilde;Actifs;Féminin;1622
Région flamande;Anvers;Anvers;11039;2970;Schilde;Retraités;Masculin;992
Région flamande;Anvers;Anvers;11039;2970;Schilde;Retraités;Féminin;857
Région flamande;Anvers;Anvers;11040;2900;Schoten;Enfants;Masculin;270
Région flamande;Anvers;Anvers;11040;2900;Schoten;Enfants;Féminin;226
Région flamande;Anvers;Anvers;11040;2900;Schoten;Actifs;Masculin;1812
Région flamande;Anvers;Anvers;11040;2900;Schoten;Actifs;Féminin;2420
Région flamande;Anvers;Anvers;11040;2900;Schoten;Retraités;Masculin;1331
Région flamande;Anvers;Anvers;11040;2900;Schoten;Retraités;Féminin;1440
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Enfants;Masculin;142
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Enfants;Féminin;102
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Actifs;Masculin;1142
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Actifs;Féminin;1697
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Retraités;Masculin;558
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Retraités;Féminin;359
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Enfants;Masculin;53
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Enfants;Féminin;38
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Actifs;Masculin;431
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Actifs;Féminin;634
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Retraités;Masculin;221
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Retraités;Féminin;375
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Enfants;Masculin;89
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Enfants;Féminin;94
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Actifs;Masculin;707
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Actifs;Féminin;920
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Retraités;Masculin;440
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Retraités;Féminin;482
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Enfants;Masculin;151
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Enfants;Féminin;118
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Actifs;Masculin;1051
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Actifs;Féminin;1538
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Retraités;Masculin;498
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Retraités;Féminin;424
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Enfants;Masculin;84
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Enfants;Féminin;51
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Actifs;Masculin;670
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Actifs;Féminin;1025
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Retraités;Masculin;410
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Retraités;Féminin;349
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Enfants;Masculin;244
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Enfants;Féminin;150
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Actifs;Masculin;1381
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Actifs;Féminin;1983
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Retraités;Masculin;921
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Retraités;Féminin;728
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Enfants;Masculin;134
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Enfants;Féminin;77
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Actifs;Masculin;1034
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Actifs;Féminin;1648
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Retraités;Masculin;513
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Retraités;Féminin;550
Région flamande;Anvers;Anvers;11057;2390;Malle;Enfants;Masculin;92
Région flamande;Anvers;Anvers;11057;2390;Malle;Enfants;Féminin;97
Région flamande;Anvers;Anvers;11057;2390;Malle;Actifs;Masculin;938
Région flamande;Anvers;Anvers;11057;2390;Malle;Actifs;Féminin;1114
Région flamande;Anvers;Anvers;11057;2390;Malle;Retraités;Masculin;570
Région flamande;Anvers;Anvers;11057;2390;Malle;Retraités;Féminin;552
Région flamande;Anvers;Malines;12002;2590;Berlaar;Enfants;Masculin;70
Région flamande;Anvers;Malines;12002;2590;Berlaar;Enfants;Féminin;51
Région flamande;Anvers;Malines;12002;2590;Berlaar;Actifs;Masculin;536
Région flamande;Anvers;Malines;12002;2590;Berlaar;Actifs;Féminin;955
Région flamande;Anvers;Malines;12002;2590;Berlaar;Retraités;Masculin;385
Région flamande;Anvers;Malines;12002;2590;Berlaar;Retraités;Féminin;465
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Enfants;Masculin;106
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Enfants;Féminin;68
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Actifs;Masculin;998
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Actifs;Féminin;1208
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Retraités;Masculin;908
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Retraités;Féminin;730
Région flamande;Anvers;Malines;12007;2880;Bornem;Enfants;Masculin;167
Région flamande;Anvers;Malines;12007;2880;Bornem;Enfants;Féminin;103
Région flamande;Anvers;Malines;12007;2880;Bornem;Actifs;Masculin;1289
Région flamande;Anvers;Malines;12007;2880;Bornem;Actifs;Féminin;1812
Région flamande;Anvers;Malines;12007;2880;Bornem;Retraités;Masculin;699
Région flamande;Anvers;Malines;12007;2880;Bornem;Retraités;Féminin;848
Région flamande;Anvers;Malines;12009;2570;Duffel;Enfants;Masculin;95
Région flamande;Anvers;Malines;12009;2570;Duffel;Enfants;Féminin;97
Région flamande;Anvers;Malines;12009;2570;Duffel;Actifs;Masculin;839
Région flamande;Anvers;Malines;12009;2570;Duffel;Actifs;Féminin;1575
Région flamande;Anvers;Malines;12009;2570;Duffel;Retraités;Masculin;480
Région flamande;Anvers;Malines;12009;2570;Duffel;Retraités;Féminin;667
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Enfants;Masculin;254
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Enfants;Féminin;168
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Actifs;Masculin;2363
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Actifs;Féminin;3019
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Retraités;Masculin;1520
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Retraités;Féminin;1565
Région flamande;Anvers;Malines;12021;2500;Lierre;Enfants;Masculin;243
Région flamande;Anvers;Malines;12021;2500;Lierre;Enfants;Féminin;114
Région flamande;Anvers;Malines;12021;2500;Lierre;Actifs;Masculin;1680
Région flamande;Anvers;Malines;12021;2500;Lierre;Actifs;Féminin;2929
Région flamande;Anvers;Malines;12021;2500;Lierre;Retraités;Masculin;1388
Région flamande;Anvers;Malines;12021;2500;Lierre;Retraités;Féminin;1411
Région flamande;Anvers;Malines;12025;2800;Malines;Enfants;Masculin;790
Région flamande;Anvers;Malines;12025;2800;Malines;Enfants;Féminin;468
Région flamande;Anvers;Malines;12025;2800;Malines;Actifs;Masculin;4466
Région flamande;Anvers;Malines;12025;2800;Malines;Actifs;Féminin;6531
Région flamande;Anvers;Malines;12025;2800;Malines;Retraités;Masculin;2750
Région flamande;Anvers;Malines;12025;2800;Malines;Retraités;Féminin;3061
Région flamande;Anvers;Malines;12026;2560;Nijlen;Enfants;Masculin;156
Région flamande;Anvers;Malines;12026;2560;Nijlen;Enfants;Féminin;117
Région flamande;Anvers;Malines;12026;2560;Nijlen;Actifs;Masculin;1189
Région flamande;Anvers;Malines;12026;2560;Nijlen;Actifs;Féminin;1752
Région flamande;Anvers;Malines;12026;2560;Nijlen;Retraités;Masculin;655
Région flamande;Anvers;Malines;12026;2560;Nijlen;Retraités;Féminin;772
Région flamande;Anvers;Malines;12029;2580;Putte;Enfants;Masculin;111
Région flamande;Anvers;Malines;12029;2580;Putte;Enfants;Féminin;85
Région flamande;Anvers;Malines;12029;2580;Putte;Actifs;Masculin;858
Région flamande;Anvers;Malines;12029;2580;Putte;Actifs;Féminin;1416
Région flamande;Anvers;Malines;12029;2580;Putte;Retraités;Masculin;674
Région flamande;Anvers;Malines;12029;2580;Putte;Retraités;Féminin;731
Région flamande;Anvers;Malines;12030;2870;Puurs;Enfants;Masculin;120
Région flamande;Anvers;Malines;12030;2870;Puurs;Enfants;Féminin;97
Région flamande;Anvers;Malines;12030;2870;Puurs;Actifs;Masculin;967
Région flamande;Anvers;Malines;12030;2870;Puurs;Actifs;Féminin;1260
Région flamande;Anvers;Malines;12030;2870;Puurs;Retraités;Masculin;588
Région flamande;Anvers;Malines;12030;2870;Puurs;Retraités;Féminin;643
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Enfants;Masculin;78
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Enfants;Féminin;47
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Actifs;Masculin;486
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Actifs;Féminin;688
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Retraités;Masculin;358
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Retraités;Féminin;360
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Enfants;Masculin;125
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Enfants;Féminin;121
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Actifs;Masculin;1307
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Actifs;Féminin;1990
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Retraités;Masculin;666
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Retraités;Féminin;844
Région flamande;Anvers;Malines;12040;2830;Willebroek;Enfants;Masculin;235
Région flamande;Anvers;Malines;12040;2830;Willebroek;Enfants;Féminin;143
Région flamande;Anvers;Malines;12040;2830;Willebroek;Actifs;Masculin;1335
Région flamande;Anvers;Malines;12040;2830;Willebroek;Actifs;Féminin;2283
Région flamande;Anvers;Malines;12040;2830;Willebroek;Retraités;Masculin;838
Région flamande;Anvers;Malines;12040;2830;Willebroek;Retraités;Féminin;880
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Enfants;Masculin;210
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Enfants;Féminin;83
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Actifs;Masculin;791
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Actifs;Féminin;912
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Retraités;Masculin;511
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Retraités;Féminin;337
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Enfants;Masculin;19
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Enfants;Féminin;5
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Actifs;Masculin;174
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Actifs;Féminin;158
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Retraités;Masculin;136
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Retraités;Féminin;87
Région flamande;Anvers;Turnhout;13003;2490;Balen;Enfants;Masculin;255
Région flamande;Anvers;Turnhout;13003;2490;Balen;Enfants;Féminin;172
Région flamande;Anvers;Turnhout;13003;2490;Balen;Actifs;Masculin;1234
Région flamande;Anvers;Turnhout;13003;2490;Balen;Actifs;Féminin;1640
Région flamande;Anvers;Turnhout;13003;2490;Balen;Retraités;Masculin;797
Région flamande;Anvers;Turnhout;13003;2490;Balen;Retraités;Féminin;697
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Enfants;Masculin;138
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Enfants;Féminin;123
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Actifs;Masculin;874
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Actifs;Féminin;1334
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Retraités;Masculin;437
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Retraités;Féminin;449
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Enfants;Masculin;96
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Enfants;Féminin;74
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Actifs;Masculin;649
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Actifs;Féminin;900
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Retraités;Masculin;269
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Retraités;Féminin;480
Région flamande;Anvers;Turnhout;13008;2440;Geel;Enfants;Masculin;419
Région flamande;Anvers;Turnhout;13008;2440;Geel;Enfants;Féminin;384
Région flamande;Anvers;Turnhout;13008;2440;Geel;Actifs;Masculin;2383
Région flamande;Anvers;Turnhout;13008;2440;Geel;Actifs;Féminin;3440
Région flamande;Anvers;Turnhout;13008;2440;Geel;Retraités;Masculin;1692
Région flamande;Anvers;Turnhout;13008;2440;Geel;Retraités;Féminin;1433
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Enfants;Masculin;78
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Enfants;Féminin;69
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Actifs;Masculin;593
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Actifs;Féminin;1031
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Retraités;Masculin;551
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Retraités;Féminin;463
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Enfants;Masculin;187
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Enfants;Féminin;111
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Actifs;Masculin;1656
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Actifs;Féminin;2260
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Retraités;Masculin;1009
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Retraités;Féminin;1164
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Enfants;Masculin;99
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Enfants;Féminin;42
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Actifs;Masculin;584
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Actifs;Féminin;613
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Retraités;Masculin;367
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Retraités;Féminin;416
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Enfants;Masculin;99
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Enfants;Féminin;84
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Actifs;Masculin;934
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Actifs;Féminin;1071
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Retraités;Masculin;647
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Retraités;Féminin;434
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Enfants;Masculin;158
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Enfants;Féminin;96
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Actifs;Masculin;1341
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Actifs;Féminin;1487
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Retraités;Masculin;510
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Retraités;Féminin;654
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Enfants;Masculin;66
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Enfants;Féminin;48
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Actifs;Masculin;624
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Actifs;Féminin;667
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Retraités;Masculin;253
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Retraités;Féminin;259
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Enfants;Masculin;134
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Enfants;Féminin;79
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Actifs;Masculin;1180
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Actifs;Féminin;1521
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Retraités;Masculin;662
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Retraités;Féminin;597
Région flamande;Anvers;Turnhout;13019;2275;Lille;Enfants;Masculin;140
Région flamande;Anvers;Turnhout;13019;2275;Lille;Enfants;Féminin;94
Région flamande;Anvers;Turnhout;13019;2275;Lille;Actifs;Masculin;1024
Région flamande;Anvers;Turnhout;13019;2275;Lille;Actifs;Féminin;1477
Région flamande;Anvers;Turnhout;13019;2275;Lille;Retraités;Masculin;605
Région flamande;Anvers;Turnhout;13019;2275;Lille;Retraités;Féminin;519
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;Enfants;Masculin;80
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;Enfants;Féminin;75
