région;province;arrondissement;code_ins;code_postal;commune;classe_d'âge;sexe;nombre_de_séjours
Région flamande;Anvers;Anvers;11021;2540;Hove;Enfants;Masculin;71
Région flamande;Anvers;Anvers;11021;2540;Hove;Enfants;Féminin;29
Région flamande;Anvers;Anvers;11021;2540;Hove;Actifs;Masculin;365
Région flamande;Anvers;Anvers;11021;2540;Hove;Actifs;Féminin;654
Région flamande;Anvers;Anvers;11021;2540;Hove;Retraités;Masculin;356
Région flamande;Anvers;Anvers;11021;2540;Hove;Retraités;Féminin;376
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Enfants;Masculin;157
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Enfants;Féminin;106
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Actifs;Masculin;977
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Actifs;Féminin;1394
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Retraités;Masculin;710
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;Retraités;Féminin;760
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Enfants;Masculin;178
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Enfants;Féminin;194
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Actifs;Masculin;1723
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Actifs;Féminin;2497
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Retraités;Masculin;1370
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);Retraités;Féminin;1350
Région flamande;Anvers;Anvers;11024;2550;Kontich;Enfants;Masculin;122
Région flamande;Anvers;Anvers;11024;2550;Kontich;Enfants;Féminin;94
Région flamande;Anvers;Anvers;11024;2550;Kontich;Actifs;Masculin;1156
Région flamande;Anvers;Anvers;11024;2550;Kontich;Actifs;Féminin;2208
Région flamande;Anvers;Anvers;11024;2550;Kontich;Retraités;Masculin;836
Région flamande;Anvers;Anvers;11024;2550;Kontich;Retraités;Féminin;962
Région flamande;Anvers;Anvers;11025;2547;Lint;Enfants;Masculin;64
Région flamande;Anvers;Anvers;11025;2547;Lint;Enfants;Féminin;40
Région flamande;Anvers;Anvers;11025;2547;Lint;Actifs;Masculin;561
Région flamande;Anvers;Anvers;11025;2547;Lint;Actifs;Féminin;802
Région flamande;Anvers;Anvers;11025;2547;Lint;Retraités;Masculin;273
Région flamande;Anvers;Anvers;11025;2547;Lint;Retraités;Féminin;294
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Enfants;Masculin;205
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Enfants;Féminin;115
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Actifs;Masculin;1273
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Actifs;Féminin;2192
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Retraités;Masculin;1135
Région flamande;Anvers;Anvers;11029;2640;Mortsel;Retraités;Féminin;1313
Région flamande;Anvers;Anvers;11030;2845;Niel;Enfants;Masculin;100
Région flamande;Anvers;Anvers;11030;2845;Niel;Enfants;Féminin;89
Région flamande;Anvers;Anvers;11030;2845;Niel;Actifs;Masculin;769
Région flamande;Anvers;Anvers;11030;2845;Niel;Actifs;Féminin;1045
Région flamande;Anvers;Anvers;11030;2845;Niel;Retraités;Masculin;470
Région flamande;Anvers;Anvers;11030;2845;Niel;Retraités;Féminin;479
Région flamande;Anvers;Anvers;11035;2520;Ranst;Enfants;Masculin;119
Région flamande;Anvers;Anvers;11035;2520;Ranst;Enfants;Féminin;106
Région flamande;Anvers;Anvers;11035;2520;Ranst;Actifs;Masculin;1256
Région flamande;Anvers;Anvers;11035;2520;Ranst;Actifs;Féminin;1706
Région flamande;Anvers;Anvers;11035;2520;Ranst;Retraités;Masculin;767
Région flamande;Anvers;Anvers;11035;2520;Ranst;Retraités;Féminin;716
Région flamande;Anvers;Anvers;11037;2840;Rumst;Enfants;Masculin;154
Région flamande;Anvers;Anvers;11037;2840;Rumst;Enfants;Féminin;87
Région flamande;Anvers;Anvers;11037;2840;Rumst;Actifs;Masculin;1130
Région flamande;Anvers;Anvers;11037;2840;Rumst;Actifs;Féminin;1414
Région flamande;Anvers;Anvers;11037;2840;Rumst;Retraités;Masculin;650
Région flamande;Anvers;Anvers;11037;2840;Rumst;Retraités;Féminin;644
Région flamande;Anvers;Anvers;11038;2627;Schelle;Enfants;Masculin;91
Région flamande;Anvers;Anvers;11038;2627;Schelle;Enfants;Féminin;57
Région flamande;Anvers;Anvers;11038;2627;Schelle;Actifs;Masculin;595
Région flamande;Anvers;Anvers;11038;2627;Schelle;Actifs;Féminin;903
Région flamande;Anvers;Anvers;11038;2627;Schelle;Retraités;Masculin;448
Région flamande;Anvers;Anvers;11038;2627;Schelle;Retraités;Féminin;376
Région flamande;Anvers;Anvers;11039;2970;Schilde;Enfants;Masculin;177
Région flamande;Anvers;Anvers;11039;2970;Schilde;Enfants;Féminin;99
Région flamande;Anvers;Anvers;11039;2970;Schilde;Actifs;Masculin;1376
Région flamande;Anvers;Anvers;11039;2970;Schilde;Actifs;Féminin;1751
Région flamande;Anvers;Anvers;11039;2970;Schilde;Retraités;Masculin;1185
Région flamande;Anvers;Anvers;11039;2970;Schilde;Retraités;Féminin;1273
Région flamande;Anvers;Anvers;11040;2900;Schoten;Enfants;Masculin;351
Région flamande;Anvers;Anvers;11040;2900;Schoten;Enfants;Féminin;249
Région flamande;Anvers;Anvers;11040;2900;Schoten;Actifs;Masculin;2442
Région flamande;Anvers;Anvers;11040;2900;Schoten;Actifs;Féminin;3345
Région flamande;Anvers;Anvers;11040;2900;Schoten;Retraités;Masculin;1564
Région flamande;Anvers;Anvers;11040;2900;Schoten;Retraités;Féminin;1776
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Enfants;Masculin;157
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Enfants;Féminin;149
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Actifs;Masculin;1193
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Actifs;Féminin;2032
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Retraités;Masculin;700
Région flamande;Anvers;Anvers;11044;2940;Stabroek;Retraités;Féminin;762
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Enfants;Masculin;67
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Enfants;Féminin;50
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Actifs;Masculin;518
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Actifs;Féminin;851
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Retraités;Masculin;478
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;Retraités;Féminin;393
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Enfants;Masculin;98
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Enfants;Féminin;70
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Actifs;Masculin;929
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Actifs;Féminin;1318
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Retraités;Masculin;707
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;Retraités;Féminin;660
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Enfants;Masculin;208
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Enfants;Féminin;145
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Actifs;Masculin;1210
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Actifs;Féminin;1708
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Retraités;Masculin;544
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;Retraités;Féminin;620
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Enfants;Masculin;90
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Enfants;Féminin;73
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Actifs;Masculin;737
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Actifs;Féminin;1225
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Retraités;Masculin;546
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;Retraités;Féminin;668
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Enfants;Masculin;181
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Enfants;Féminin;149
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Actifs;Masculin;1432
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Actifs;Féminin;2106
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Retraités;Masculin;956
Région flamande;Anvers;Anvers;11055;2980;Zoersel;Retraités;Féminin;1137
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Enfants;Masculin;177
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Enfants;Féminin;104
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Actifs;Masculin;1324
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Actifs;Féminin;1845
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Retraités;Masculin;854
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;Retraités;Féminin;916
Région flamande;Anvers;Anvers;11057;2390;Malle;Enfants;Masculin;124
Région flamande;Anvers;Anvers;11057;2390;Malle;Enfants;Féminin;114
Région flamande;Anvers;Anvers;11057;2390;Malle;Actifs;Masculin;1072
Région flamande;Anvers;Anvers;11057;2390;Malle;Actifs;Féminin;1401
Région flamande;Anvers;Anvers;11057;2390;Malle;Retraités;Masculin;578
Région flamande;Anvers;Anvers;11057;2390;Malle;Retraités;Féminin;819
Région flamande;Anvers;Malines;12002;2590;Berlaar;Enfants;Masculin;93
Région flamande;Anvers;Malines;12002;2590;Berlaar;Enfants;Féminin;48
Région flamande;Anvers;Malines;12002;2590;Berlaar;Actifs;Masculin;675
Région flamande;Anvers;Malines;12002;2590;Berlaar;Actifs;Féminin;1008
Région flamande;Anvers;Malines;12002;2590;Berlaar;Retraités;Masculin;514
Région flamande;Anvers;Malines;12002;2590;Berlaar;Retraités;Féminin;486
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Enfants;Masculin;94
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Enfants;Féminin;69
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Actifs;Masculin;906
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Actifs;Féminin;1273
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Retraités;Masculin;865
Région flamande;Anvers;Malines;12005;2820;Bonheiden;Retraités;Féminin;1153
Région flamande;Anvers;Malines;12007;2880;Bornem;Enfants;Masculin;196
Région flamande;Anvers;Malines;12007;2880;Bornem;Enfants;Féminin;99
Région flamande;Anvers;Malines;12007;2880;Bornem;Actifs;Masculin;1487
Région flamande;Anvers;Malines;12007;2880;Bornem;Actifs;Féminin;2355
Région flamande;Anvers;Malines;12007;2880;Bornem;Retraités;Masculin;1084
Région flamande;Anvers;Malines;12007;2880;Bornem;Retraités;Féminin;1062
Région flamande;Anvers;Malines;12009;2570;Duffel;Enfants;Masculin;159
Région flamande;Anvers;Malines;12009;2570;Duffel;Enfants;Féminin;58
Région flamande;Anvers;Malines;12009;2570;Duffel;Actifs;Masculin;955
Région flamande;Anvers;Malines;12009;2570;Duffel;Actifs;Féminin;1996
Région flamande;Anvers;Malines;12009;2570;Duffel;Retraités;Masculin;555
Région flamande;Anvers;Malines;12009;2570;Duffel;Retraités;Féminin;852
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Enfants;Masculin;351
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Enfants;Féminin;182
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Actifs;Masculin;2502
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Actifs;Féminin;3507
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Retraités;Masculin;1476
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;Retraités;Féminin;1901
Région flamande;Anvers;Malines;12021;2500;Lierre;Enfants;Masculin;323
Région flamande;Anvers;Malines;12021;2500;Lierre;Enfants;Féminin;161
Région flamande;Anvers;Malines;12021;2500;Lierre;Actifs;Masculin;1911
Région flamande;Anvers;Malines;12021;2500;Lierre;Actifs;Féminin;3190
Région flamande;Anvers;Malines;12021;2500;Lierre;Retraités;Masculin;1615
Région flamande;Anvers;Malines;12021;2500;Lierre;Retraités;Féminin;1558
Région flamande;Anvers;Malines;12025;2800;Malines;Enfants;Masculin;1003
Région flamande;Anvers;Malines;12025;2800;Malines;Enfants;Féminin;538
Région flamande;Anvers;Malines;12025;2800;Malines;Actifs;Masculin;4709
Région flamande;Anvers;Malines;12025;2800;Malines;Actifs;Féminin;8145
Région flamande;Anvers;Malines;12025;2800;Malines;Retraités;Masculin;2689
Région flamande;Anvers;Malines;12025;2800;Malines;Retraités;Féminin;3612
Région flamande;Anvers;Malines;12026;2560;Nijlen;Enfants;Masculin;212
Région flamande;Anvers;Malines;12026;2560;Nijlen;Enfants;Féminin;118
Région flamande;Anvers;Malines;12026;2560;Nijlen;Actifs;Masculin;1290
Région flamande;Anvers;Malines;12026;2560;Nijlen;Actifs;Féminin;2165
Région flamande;Anvers;Malines;12026;2560;Nijlen;Retraités;Masculin;819
Région flamande;Anvers;Malines;12026;2560;Nijlen;Retraités;Féminin;866
Région flamande;Anvers;Malines;12029;2580;Putte;Enfants;Masculin;131
Région flamande;Anvers;Malines;12029;2580;Putte;Enfants;Féminin;75
Région flamande;Anvers;Malines;12029;2580;Putte;Actifs;Masculin;944
Région flamande;Anvers;Malines;12029;2580;Putte;Actifs;Féminin;1498
Région flamande;Anvers;Malines;12029;2580;Putte;Retraités;Masculin;729
Région flamande;Anvers;Malines;12029;2580;Putte;Retraités;Féminin;763
Région flamande;Anvers;Malines;12030;2870;Puurs;Enfants;Masculin;135
Région flamande;Anvers;Malines;12030;2870;Puurs;Enfants;Féminin;84
Région flamande;Anvers;Malines;12030;2870;Puurs;Actifs;Masculin;1147
Région flamande;Anvers;Malines;12030;2870;Puurs;Actifs;Féminin;1408
Région flamande;Anvers;Malines;12030;2870;Puurs;Retraités;Masculin;754
Région flamande;Anvers;Malines;12030;2870;Puurs;Retraités;Féminin;806
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Enfants;Masculin;100
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Enfants;Féminin;56
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Actifs;Masculin;547
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Actifs;Féminin;834
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Retraités;Masculin;385
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;Retraités;Féminin;372
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Enfants;Masculin;165
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Enfants;Féminin;120
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Actifs;Masculin;1333
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Actifs;Féminin;1781
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Retraités;Masculin;948
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;Retraités;Féminin;1179
Région flamande;Anvers;Malines;12040;2830;Willebroek;Enfants;Masculin;316
Région flamande;Anvers;Malines;12040;2830;Willebroek;Enfants;Féminin;190
Région flamande;Anvers;Malines;12040;2830;Willebroek;Actifs;Masculin;1715
Région flamande;Anvers;Malines;12040;2830;Willebroek;Actifs;Féminin;2613
Région flamande;Anvers;Malines;12040;2830;Willebroek;Retraités;Masculin;1014
Région flamande;Anvers;Malines;12040;2830;Willebroek;Retraités;Féminin;1267
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Enfants;Masculin;153
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Enfants;Féminin;168
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Actifs;Masculin;870
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Actifs;Féminin;1233
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Retraités;Masculin;610
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;Retraités;Féminin;530
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Enfants;Masculin;25
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Enfants;Féminin;22
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Actifs;Masculin;177
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Actifs;Féminin;270
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Retraités;Masculin;125
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;Retraités;Féminin;96
Région flamande;Anvers;Turnhout;13003;2490;Balen;Enfants;Masculin;451
Région flamande;Anvers;Turnhout;13003;2490;Balen;Enfants;Féminin;266
Région flamande;Anvers;Turnhout;13003;2490;Balen;Actifs;Masculin;1596
Région flamande;Anvers;Turnhout;13003;2490;Balen;Actifs;Féminin;2293
Région flamande;Anvers;Turnhout;13003;2490;Balen;Retraités;Masculin;977
Région flamande;Anvers;Turnhout;13003;2490;Balen;Retraités;Féminin;1184
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Enfants;Masculin;210
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Enfants;Féminin;174
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Actifs;Masculin;1259
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Actifs;Féminin;2078
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Retraités;Masculin;662
Région flamande;Anvers;Turnhout;13004;2340;Beerse;Retraités;Féminin;795
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Enfants;Masculin;129
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Enfants;Féminin;105
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Actifs;Masculin;666
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Actifs;Féminin;904
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Retraités;Masculin;423
Région flamande;Anvers;Turnhout;13006;2480;Dessel;Retraités;Féminin;413
Région flamande;Anvers;Turnhout;13008;2440;Geel;Enfants;Masculin;586
Région flamande;Anvers;Turnhout;13008;2440;Geel;Enfants;Féminin;508
Région flamande;Anvers;Turnhout;13008;2440;Geel;Actifs;Masculin;2615
Région flamande;Anvers;Turnhout;13008;2440;Geel;Actifs;Féminin;4041
Région flamande;Anvers;Turnhout;13008;2440;Geel;Retraités;Masculin;1674
Région flamande;Anvers;Turnhout;13008;2440;Geel;Retraités;Féminin;1809
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Enfants;Masculin;73
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Enfants;Féminin;54
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Actifs;Masculin;765
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Actifs;Féminin;1020
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Retraités;Masculin;360
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;Retraités;Féminin;496
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Enfants;Masculin;233
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Enfants;Féminin;177
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Actifs;Masculin;1595
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Actifs;Féminin;2669
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Retraités;Masculin;1364
Région flamande;Anvers;Turnhout;13011;2200;Herentals;Retraités;Féminin;1422
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Enfants;Masculin;78
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Enfants;Féminin;55
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Actifs;Masculin;771
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Actifs;Féminin;834
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Retraités;Masculin;527
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;Retraités;Féminin;397
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Enfants;Masculin;137
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Enfants;Féminin;119
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Actifs;Masculin;978
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Actifs;Féminin;1199
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Retraités;Masculin;655
Région flamande;Anvers;Turnhout;13013;2230;Herselt;Retraités;Féminin;661
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Enfants;Masculin;221
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Enfants;Féminin;175
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Actifs;Masculin;1686
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Actifs;Féminin;2067
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Retraités;Masculin;942
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;Retraités;Féminin;821
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Enfants;Masculin;106
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Enfants;Féminin;54
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Actifs;Masculin;717
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Actifs;Féminin;904
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Retraités;Masculin;427
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;Retraités;Féminin;399
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Enfants;Masculin;155
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Enfants;Féminin;184
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Actifs;Masculin;1290
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Actifs;Féminin;1999
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Retraités;Masculin;988
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;Retraités;Féminin;775
Région flamande;Anvers;Turnhout;13019;2275;Lille;Enfants;Masculin;140
Région flamande;Anvers;Turnhout;13019;2275;Lille;Enfants;Féminin;111
Région flamande;Anvers;Turnhout;13019;2275;Lille;Actifs;Masculin;1272
Région flamande;Anvers;Turnhout;13019;2275;Lille;Actifs;Féminin;1836
Région flamande;Anvers;Turnhout;13019;2275;Lille;Retraités;Masculin;653
Région flamande;Anvers;Turnhout;13019;2275;Lille;Retraités;Féminin;858
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;Enfants;Masculin;151
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;Enfants;Féminin;108
