région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;nombre_de_séjours
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Féminin;1273
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Masculin;134
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Féminin;130
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Masculin;1101
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Féminin;1599
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Masculin;803
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Féminin;1049
Région flamande;Anvers;Malines;12030;2870;Puurs;0 - 14;Masculin;129
Région flamande;Anvers;Malines;12030;2870;Puurs;0 - 14;Féminin;159
Région flamande;Anvers;Malines;12030;2870;Puurs;15 - 64;Masculin;1327
Région flamande;Anvers;Malines;12030;2870;Puurs;15 - 64;Féminin;1954
Région flamande;Anvers;Malines;12030;2870;Puurs;65 - ...;Masculin;758
Région flamande;Anvers;Malines;12030;2870;Puurs;65 - ...;Féminin;952
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;0 - 14;Masculin;66
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;0 - 14;Féminin;45
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;15 - 64;Masculin;479
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;15 - 64;Féminin;914
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;65 - ...;Masculin;537
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;65 - ...;Féminin;564
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Masculin;158
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Féminin;144
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Masculin;1362
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Féminin;1905
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Masculin;987
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Féminin;1144
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Masculin;334
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Féminin;178
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Masculin;1738
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Féminin;3122
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Masculin;1218
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Féminin;1403
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Masculin;197
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Féminin;78
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Masculin;1025
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Féminin;1567
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Masculin;614
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Féminin;629
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Masculin;21
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Féminin;20
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Masculin;155
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Féminin;281
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Masculin;152
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Féminin;140
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Masculin;351
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Féminin;244
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Masculin;1721
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Féminin;2629
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Masculin;1204
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Féminin;1302
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Masculin;160
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Féminin;148
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Masculin;1340
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Féminin;2340
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Masculin;918
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Féminin;901
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Masculin;158
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Féminin;115
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Masculin;750
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Féminin;1091
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Masculin;574
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Féminin;624
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Masculin;725
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Féminin;630
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Masculin;3032
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Féminin;4701
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Masculin;2199
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Féminin;2227
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Masculin;69
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Féminin;64
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Masculin;1064
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Féminin;1265
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Masculin;794
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Féminin;621
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Masculin;306
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Féminin;319
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Masculin;2583
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Féminin;3944
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Masculin;1810
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Féminin;1727
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Masculin;50
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Féminin;61
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Masculin;770
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Féminin;1206
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Masculin;523
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Féminin;512
Région flamande;Anvers;Turnhout;13013;2230;Herselt;0 - 14;Masculin;136
Région flamande;Anvers;Turnhout;13013;2230;Herselt;0 - 14;Féminin;91
Région flamande;Anvers;Turnhout;13013;2230;Herselt;15 - 64;Masculin;1170
Région flamande;Anvers;Turnhout;13013;2230;Herselt;15 - 64;Féminin;1401
Région flamande;Anvers;Turnhout;13013;2230;Herselt;65 - ...;Masculin;882
Région flamande;Anvers;Turnhout;13013;2230;Herselt;65 - ...;Féminin;825
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;0 - 14;Masculin;254
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;0 - 14;Féminin;167
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;15 - 64;Masculin;1444
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;15 - 64;Féminin;2397
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;65 - ...;Masculin;981
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;65 - ...;Féminin;1008
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Masculin;68
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Féminin;68
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Masculin;810
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Féminin;1161
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Masculin;461
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Féminin;368
