région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;nombre_de_séjours
Région flamande;Anvers;Anvers;11007;2150;Borsbeek;15 - 64;Féminin;526
Région flamande;Anvers;Anvers;11007;2150;Borsbeek;65 - ...;Masculin;295
Région flamande;Anvers;Anvers;11007;2150;Borsbeek;65 - ...;Féminin;351
Région flamande;Anvers;Anvers;11008;2930;Brasschaat;0 - 14;Masculin;200
Région flamande;Anvers;Anvers;11008;2930;Brasschaat;0 - 14;Féminin;184
Région flamande;Anvers;Anvers;11008;2930;Brasschaat;15 - 64;Masculin;1125
Région flamande;Anvers;Anvers;11008;2930;Brasschaat;15 - 64;Féminin;1542
Région flamande;Anvers;Anvers;11008;2930;Brasschaat;65 - ...;Masculin;1367
Région flamande;Anvers;Anvers;11008;2930;Brasschaat;65 - ...;Féminin;1415
Région flamande;Anvers;Anvers;11009;2960;Brecht;0 - 14;Masculin;225
Région flamande;Anvers;Anvers;11009;2960;Brecht;0 - 14;Féminin;228
Région flamande;Anvers;Anvers;11009;2960;Brecht;15 - 64;Masculin;846
Région flamande;Anvers;Anvers;11009;2960;Brecht;15 - 64;Féminin;1352
Région flamande;Anvers;Anvers;11009;2960;Brecht;65 - ...;Masculin;774
Région flamande;Anvers;Anvers;11009;2960;Brecht;65 - ...;Féminin;890
Région flamande;Anvers;Anvers;11013;2650;Edegem;0 - 14;Masculin;125
Région flamande;Anvers;Anvers;11013;2650;Edegem;0 - 14;Féminin;111
Région flamande;Anvers;Anvers;11013;2650;Edegem;15 - 64;Masculin;596
Région flamande;Anvers;Anvers;11013;2650;Edegem;15 - 64;Féminin;890
Région flamande;Anvers;Anvers;11013;2650;Edegem;65 - ...;Masculin;860
Région flamande;Anvers;Anvers;11013;2650;Edegem;65 - ...;Féminin;843
Région flamande;Anvers;Anvers;11016;2910;Essen;0 - 14;Masculin;84
Région flamande;Anvers;Anvers;11016;2910;Essen;0 - 14;Féminin;114
Région flamande;Anvers;Anvers;11016;2910;Essen;15 - 64;Masculin;541
Région flamande;Anvers;Anvers;11016;2910;Essen;15 - 64;Féminin;719
Région flamande;Anvers;Anvers;11016;2910;Essen;65 - ...;Masculin;504
Région flamande;Anvers;Anvers;11016;2910;Essen;65 - ...;Féminin;458
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;0 - 14;Masculin;94
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;0 - 14;Féminin;72
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;15 - 64;Masculin;364
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;15 - 64;Féminin;501
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;65 - ...;Masculin;405
Région flamande;Anvers;Anvers;11018;2620;Hemiksem;65 - ...;Féminin;439
Région flamande;Anvers;Anvers;11021;2540;Hove;0 - 14;Masculin;28
Région flamande;Anvers;Anvers;11021;2540;Hove;0 - 14;Féminin;43
Région flamande;Anvers;Anvers;11021;2540;Hove;15 - 64;Masculin;213
Région flamande;Anvers;Anvers;11021;2540;Hove;15 - 64;Féminin;265
Région flamande;Anvers;Anvers;11021;2540;Hove;65 - ...;Masculin;276
Région flamande;Anvers;Anvers;11021;2540;Hove;65 - ...;Féminin;361
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;0 - 14;Masculin;111
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;0 - 14;Féminin;77
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;15 - 64;Masculin;528
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;15 - 64;Féminin;674
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;65 - ...;Masculin;569
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;65 - ...;Féminin;562
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);0 - 14;Masculin;138
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);0 - 14;Féminin;108
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);15 - 64;Masculin;800
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);15 - 64;Féminin;1029
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);65 - ...;Masculin;981
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);65 - ...;Féminin;947
Région flamande;Anvers;Anvers;11024;2550;Kontich;0 - 14;Masculin;117
Région flamande;Anvers;Anvers;11024;2550;Kontich;0 - 14;Féminin;64
Région flamande;Anvers;Anvers;11024;2550;Kontich;15 - 64;Masculin;609
Région flamande;Anvers;Anvers;11024;2550;Kontich;15 - 64;Féminin;779
Région flamande;Anvers;Anvers;11024;2550;Kontich;65 - ...;Masculin;736
Région flamande;Anvers;Anvers;11024;2550;Kontich;65 - ...;Féminin;732
Région flamande;Anvers;Anvers;11025;2547;Lint;0 - 14;Masculin;54
Région flamande;Anvers;Anvers;11025;2547;Lint;0 - 14;Féminin;53
Région flamande;Anvers;Anvers;11025;2547;Lint;15 - 64;Masculin;275
Région flamande;Anvers;Anvers;11025;2547;Lint;15 - 64;Féminin;417
Région flamande;Anvers;Anvers;11025;2547;Lint;65 - ...;Masculin;226
Région flamande;Anvers;Anvers;11025;2547;Lint;65 - ...;Féminin;224
Région flamande;Anvers;Anvers;11029;2640;Mortsel;0 - 14;Masculin;151
Région flamande;Anvers;Anvers;11029;2640;Mortsel;0 - 14;Féminin;103
Région flamande;Anvers;Anvers;11029;2640;Mortsel;15 - 64;Masculin;796
Région flamande;Anvers;Anvers;11029;2640;Mortsel;15 - 64;Féminin;1081
Région flamande;Anvers;Anvers;11029;2640;Mortsel;65 - ...;Masculin;798
Région flamande;Anvers;Anvers;11029;2640;Mortsel;65 - ...;Féminin;1110
Région flamande;Anvers;Anvers;11030;2845;Niel;0 - 14;Masculin;90
Région flamande;Anvers;Anvers;11030;2845;Niel;0 - 14;Féminin;53
Région flamande;Anvers;Anvers;11030;2845;Niel;15 - 64;Masculin;345
Région flamande;Anvers;Anvers;11030;2845;Niel;15 - 64;Féminin;535
Région flamande;Anvers;Anvers;11030;2845;Niel;65 - ...;Masculin;346
Région flamande;Anvers;Anvers;11030;2845;Niel;65 - ...;Féminin;405
Région flamande;Anvers;Anvers;11035;2520;Ranst;0 - 14;Masculin;123
Région flamande;Anvers;Anvers;11035;2520;Ranst;0 - 14;Féminin;104
Région flamande;Anvers;Anvers;11035;2520;Ranst;15 - 64;Masculin;628
Région flamande;Anvers;Anvers;11035;2520;Ranst;15 - 64;Féminin;717
Région flamande;Anvers;Anvers;11035;2520;Ranst;65 - ...;Masculin;622
Région flamande;Anvers;Anvers;11035;2520;Ranst;65 - ...;Féminin;604
Région flamande;Anvers;Anvers;11037;2840;Rumst;0 - 14;Masculin;75
Région flamande;Anvers;Anvers;11037;2840;Rumst;0 - 14;Féminin;62
Région flamande;Anvers;Anvers;11037;2840;Rumst;15 - 64;Masculin;467
Région flamande;Anvers;Anvers;11037;2840;Rumst;15 - 64;Féminin;656
Région flamande;Anvers;Anvers;11037;2840;Rumst;65 - ...;Masculin;530
Région flamande;Anvers;Anvers;11037;2840;Rumst;65 - ...;Féminin;547
Région flamande;Anvers;Anvers;11038;2627;Schelle;0 - 14;Masculin;44
Région flamande;Anvers;Anvers;11038;2627;Schelle;0 - 14;Féminin;40
Région flamande;Anvers;Anvers;11038;2627;Schelle;15 - 64;Masculin;286
Région flamande;Anvers;Anvers;11038;2627;Schelle;15 - 64;Féminin;430
Région flamande;Anvers;Anvers;11038;2627;Schelle;65 - ...;Masculin;231
Région flamande;Anvers;Anvers;11038;2627;Schelle;65 - ...;Féminin;318
Région flamande;Anvers;Anvers;11039;2970;Schilde;0 - 14;Masculin;106
Région flamande;Anvers;Anvers;11039;2970;Schilde;0 - 14;Féminin;96
Région flamande;Anvers;Anvers;11039;2970;Schilde;15 - 64;Masculin;480
Région flamande;Anvers;Anvers;11039;2970;Schilde;15 - 64;Féminin;665
Région flamande;Anvers;Anvers;11039;2970;Schilde;65 - ...;Masculin;791
Région flamande;Anvers;Anvers;11039;2970;Schilde;65 - ...;Féminin;689
Région flamande;Anvers;Anvers;11040;2900;Schoten;0 - 14;Masculin;236
Région flamande;Anvers;Anvers;11040;2900;Schoten;0 - 14;Féminin;199
Région flamande;Anvers;Anvers;11040;2900;Schoten;15 - 64;Masculin;1009
Région flamande;Anvers;Anvers;11040;2900;Schoten;15 - 64;Féminin;1508
Région flamande;Anvers;Anvers;11040;2900;Schoten;65 - ...;Masculin;1100
Région flamande;Anvers;Anvers;11040;2900;Schoten;65 - ...;Féminin;1243
Région flamande;Anvers;Anvers;11044;2940;Stabroek;0 - 14;Masculin;140
Région flamande;Anvers;Anvers;11044;2940;Stabroek;0 - 14;Féminin;106
Région flamande;Anvers;Anvers;11044;2940;Stabroek;15 - 64;Masculin;634
Région flamande;Anvers;Anvers;11044;2940;Stabroek;15 - 64;Féminin;919
Région flamande;Anvers;Anvers;11044;2940;Stabroek;65 - ...;Masculin;557
Région flamande;Anvers;Anvers;11044;2940;Stabroek;65 - ...;Féminin;512
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;0 - 14;Masculin;87
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;0 - 14;Féminin;46
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;15 - 64;Masculin;272
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;15 - 64;Féminin;429
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;65 - ...;Masculin;322
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;65 - ...;Féminin;353
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;0 - 14;Masculin;76
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;0 - 14;Féminin;73
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;15 - 64;Masculin;406
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;15 - 64;Féminin;543
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;65 - ...;Masculin;431
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;65 - ...;Féminin;448
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;0 - 14;Masculin;144
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;0 - 14;Féminin;119
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;15 - 64;Masculin;618
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;15 - 64;Féminin;868
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;65 - ...;Masculin;575
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;65 - ...;Féminin;489
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;0 - 14;Masculin;72
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;0 - 14;Féminin;86
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;15 - 64;Masculin;442
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;15 - 64;Féminin;492
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;65 - ...;Masculin;428
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;65 - ...;Féminin;436
Région flamande;Anvers;Anvers;11055;2980;Zoersel;0 - 14;Masculin;128
Région flamande;Anvers;Anvers;11055;2980;Zoersel;0 - 14;Féminin;101
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Masculin;719
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Féminin;888
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Masculin;783
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Féminin;777
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Masculin;100
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Féminin;85
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Masculin;611
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Féminin;882
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Masculin;642
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Féminin;655
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Masculin;151
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Féminin;113
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Masculin;471
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Féminin;659
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Masculin;488
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Féminin;506
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Masculin;68
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Féminin;54
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Masculin;350
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Féminin;460
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Masculin;398
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Féminin;399
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Masculin;90
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Féminin;73
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Masculin;391
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Féminin;515
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Masculin;576
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Féminin;619
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Masculin;95
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Féminin;65
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Masculin;675
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Féminin;880
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Masculin;730
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Féminin;769
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Masculin;69
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Féminin;82
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Masculin;577
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Féminin;830
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Masculin;655
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Féminin;631
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Masculin;244
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Féminin;237
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Masculin;1340
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Féminin;1847
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Masculin;1481
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Féminin;1430
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Masculin;245
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Féminin;204
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Masculin;1026
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Féminin;1551
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Masculin;1117
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Féminin;1244
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Masculin;678
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Féminin;589
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Masculin;2602
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Féminin;4119
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Masculin;2470
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Féminin;2838
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Masculin;168
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Féminin;133
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Masculin;642
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Féminin;979
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Masculin;694
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Féminin;612
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Masculin;104
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Féminin;91
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Masculin;549
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Féminin;665
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Masculin;617
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Féminin;614
Région flamande;Anvers;Malines;12030;2870;Puurs;0 - 14;Masculin;66
Région flamande;Anvers;Malines;12030;2870;Puurs;0 - 14;Féminin;63
Région flamande;Anvers;Malines;12030;2870;Puurs;15 - 64;Masculin;543
Région flamande;Anvers;Malines;12030;2870;Puurs;15 - 64;Féminin;705
Région flamande;Anvers;Malines;12030;2870;Puurs;65 - ...;Masculin;545
Région flamande;Anvers;Malines;12030;2870;Puurs;65 - ...;Féminin;545
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;0 - 14;Masculin;49
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;0 - 14;Féminin;49
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;15 - 64;Masculin;226
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;15 - 64;Féminin;345
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;65 - ...;Masculin;264
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;65 - ...;Féminin;306
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Masculin;141
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Féminin;119
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Masculin;662
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Féminin;840
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Masculin;620
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Féminin;741
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Masculin;179
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Féminin;123
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Masculin;856
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Féminin;1267
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Masculin;891
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Féminin;914
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Masculin;103
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Féminin;101
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Masculin;438
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Féminin;679
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Masculin;415
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Féminin;390
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Masculin;13
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Féminin;15
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Masculin;68
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Féminin;98
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Masculin;81
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Féminin;66
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Masculin;215
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Féminin;230
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Masculin;874
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Féminin;1186
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Masculin;734
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Féminin;704
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Masculin;162
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Féminin;152
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Masculin;612
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Féminin;846
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Masculin;522
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Féminin;545
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Masculin;87
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Féminin;56
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Masculin;359
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Féminin;484
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Masculin;299
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Féminin;326
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Masculin;360
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Féminin;377
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Masculin;1559
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Féminin;2074
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Masculin;1469
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Féminin;1415
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Masculin;65
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Féminin;69
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Masculin;368
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Féminin;538
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Masculin;385
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Féminin;308
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Masculin;202
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Féminin;188
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Masculin;948
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Féminin;1336
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Masculin;919
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Féminin;959
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Masculin;56
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Féminin;52
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Masculin;259
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Féminin;381
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Masculin;260
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Féminin;326
Région flamande;Anvers;Turnhout;13013;2230;Herselt;0 - 14;Masculin;98
Région flamande;Anvers;Turnhout;13013;2230;Herselt;0 - 14;Féminin;62
Région flamande;Anvers;Turnhout;13013;2230;Herselt;15 - 64;Masculin;406
Région flamande;Anvers;Turnhout;13013;2230;Herselt;15 - 64;Féminin;612
Région flamande;Anvers;Turnhout;13013;2230;Herselt;65 - ...;Masculin;638
Région flamande;Anvers;Turnhout;13013;2230;Herselt;65 - ...;Féminin;530
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;0 - 14;Masculin;175
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;0 - 14;Féminin;133
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;15 - 64;Masculin;675
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;15 - 64;Féminin;933
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;65 - ...;Masculin;657
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;65 - ...;Féminin;583
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Masculin;69
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Féminin;55
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Masculin;342
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Féminin;439
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Masculin;334
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Féminin;314
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Masculin;125
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Féminin;134
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Masculin;604
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Féminin;764
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;65 - ...;Masculin;629
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;65 - ...;Féminin;516
Région flamande;Anvers;Turnhout;13019;2275;Lille;0 - 14;Masculin;128
