gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Vlaams Gewest;Antwerpen;Antwerpen;11030;2845;Niel;Bejaarden;Mannelijk;367
Vlaams Gewest;Antwerpen;Antwerpen;11030;2845;Niel;Bejaarden;Vrouwelijk;387
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Kinderen;Mannelijk;93
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Kinderen;Vrouwelijk;100
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Actieven;Mannelijk;642
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Actieven;Vrouwelijk;802
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Bejaarden;Mannelijk;491
Vlaams Gewest;Antwerpen;Antwerpen;11035;2520;Ranst;Bejaarden;Vrouwelijk;572
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Kinderen;Mannelijk;87
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Kinderen;Vrouwelijk;58
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Actieven;Mannelijk;532
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Actieven;Vrouwelijk;596
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Bejaarden;Mannelijk;488
Vlaams Gewest;Antwerpen;Antwerpen;11037;2840;Rumst;Bejaarden;Vrouwelijk;503
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Kinderen;Mannelijk;51
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Kinderen;Vrouwelijk;37
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Actieven;Mannelijk;249
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Actieven;Vrouwelijk;378
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Bejaarden;Mannelijk;252
Vlaams Gewest;Antwerpen;Antwerpen;11038;2627;Schelle;Bejaarden;Vrouwelijk;269
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Kinderen;Mannelijk;125
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Kinderen;Vrouwelijk;109
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Actieven;Mannelijk;533
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Actieven;Vrouwelijk;691
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Bejaarden;Mannelijk;772
Vlaams Gewest;Antwerpen;Antwerpen;11039;2970;Schilde;Bejaarden;Vrouwelijk;776
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Kinderen;Mannelijk;223
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Kinderen;Vrouwelijk;250
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Actieven;Mannelijk;1017
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Actieven;Vrouwelijk;1469
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Bejaarden;Mannelijk;1072
Vlaams Gewest;Antwerpen;Antwerpen;11040;2900;Schoten;Bejaarden;Vrouwelijk;1259
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Kinderen;Mannelijk;117
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Kinderen;Vrouwelijk;90
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Actieven;Mannelijk;577
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Actieven;Vrouwelijk;906
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Bejaarden;Mannelijk;446
Vlaams Gewest;Antwerpen;Antwerpen;11044;2940;Stabroek;Bejaarden;Vrouwelijk;425
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Kinderen;Mannelijk;45
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Kinderen;Vrouwelijk;42
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Actieven;Mannelijk;236
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Actieven;Vrouwelijk;389
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Bejaarden;Mannelijk;315
Vlaams Gewest;Antwerpen;Antwerpen;11050;2110;Wijnegem;Bejaarden;Vrouwelijk;326
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Kinderen;Mannelijk;67
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Kinderen;Vrouwelijk;56
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Actieven;Mannelijk;398
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Actieven;Vrouwelijk;545
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Bejaarden;Mannelijk;469
Vlaams Gewest;Antwerpen;Antwerpen;11052;2160;Wommelgem;Bejaarden;Vrouwelijk;461
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Kinderen;Mannelijk;133
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Kinderen;Vrouwelijk;115
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Actieven;Mannelijk;652
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Actieven;Vrouwelijk;896
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Bejaarden;Mannelijk;436
Vlaams Gewest;Antwerpen;Antwerpen;11053;2990;Wuustwezel;Bejaarden;Vrouwelijk;409
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Kinderen;Mannelijk;91
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Kinderen;Vrouwelijk;73
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Actieven;Mannelijk;390
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Actieven;Vrouwelijk;477
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Bejaarden;Mannelijk;379
Vlaams Gewest;Antwerpen;Antwerpen;11054;2240;Zandhoven;Bejaarden;Vrouwelijk;420
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Kinderen;Mannelijk;144
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Kinderen;Vrouwelijk;136
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Actieven;Mannelijk;660
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Actieven;Vrouwelijk;791
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Bejaarden;Mannelijk;639
Vlaams Gewest;Antwerpen;Antwerpen;11055;2980;Zoersel;Bejaarden;Vrouwelijk;657
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Kinderen;Mannelijk;104
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Kinderen;Vrouwelijk;85
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Actieven;Mannelijk;739
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Actieven;Vrouwelijk;926
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Bejaarden;Mannelijk;680
Vlaams Gewest;Antwerpen;Antwerpen;11056;2070;Zwijndrecht;Bejaarden;Vrouwelijk;711
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Kinderen;Mannelijk;128
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Kinderen;Vrouwelijk;98
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Actieven;Mannelijk;478
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Actieven;Vrouwelijk;620
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Bejaarden;Mannelijk;438
Vlaams Gewest;Antwerpen;Antwerpen;11057;2390;Malle;Bejaarden;Vrouwelijk;532
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Kinderen;Mannelijk;80
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Kinderen;Vrouwelijk;47
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Actieven;Mannelijk;367
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Actieven;Vrouwelijk;476
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Bejaarden;Mannelijk;291
Vlaams Gewest;Antwerpen;Mechelen;12002;2590;Berlaar;Bejaarden;Vrouwelijk;333
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Kinderen;Mannelijk;98
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Kinderen;Vrouwelijk;68
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Actieven;Mannelijk;436
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Actieven;Vrouwelijk;637
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Bejaarden;Mannelijk;589
Vlaams Gewest;Antwerpen;Mechelen;12005;2820;Bonheiden;Bejaarden;Vrouwelijk;634
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Kinderen;Mannelijk;97
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Kinderen;Vrouwelijk;74
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Actieven;Mannelijk;703
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Actieven;Vrouwelijk;919
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Bejaarden;Mannelijk;713
Vlaams Gewest;Antwerpen;Mechelen;12007;2880;Bornem;Bejaarden;Vrouwelijk;626
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Kinderen;Mannelijk;113
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Kinderen;Vrouwelijk;78
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Actieven;Mannelijk;586
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Actieven;Vrouwelijk;888
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Bejaarden;Mannelijk;541
Vlaams Gewest;Antwerpen;Mechelen;12009;2570;Duffel;Bejaarden;Vrouwelijk;616
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Kinderen;Mannelijk;245
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Kinderen;Vrouwelijk;186
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Actieven;Mannelijk;1401
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Actieven;Vrouwelijk;1938
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Bejaarden;Mannelijk;1330
Vlaams Gewest;Antwerpen;Mechelen;12014;2220;Heist-op-den-Berg;Bejaarden;Vrouwelijk;1337
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Kinderen;Mannelijk;262
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Kinderen;Vrouwelijk;186
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Actieven;Mannelijk;1042
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Actieven;Vrouwelijk;1489
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Bejaarden;Mannelijk;1096
Vlaams Gewest;Antwerpen;Mechelen;12021;2500;Lier;Bejaarden;Vrouwelijk;1247
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Kinderen;Mannelijk;632
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Kinderen;Vrouwelijk;551
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Actieven;Mannelijk;2576
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Actieven;Vrouwelijk;4107
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Bejaarden;Mannelijk;2341
Vlaams Gewest;Antwerpen;Mechelen;12025;2800;Mechelen;Bejaarden;Vrouwelijk;2690
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Kinderen;Mannelijk;156
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Kinderen;Vrouwelijk;108
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Actieven;Mannelijk;661
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Actieven;Vrouwelijk;1026
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Bejaarden;Mannelijk;544
Vlaams Gewest;Antwerpen;Mechelen;12026;2560;Nijlen;Bejaarden;Vrouwelijk;674
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Kinderen;Mannelijk;108
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Kinderen;Vrouwelijk;97
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Actieven;Mannelijk;529
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Actieven;Vrouwelijk;725
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Bejaarden;Mannelijk;587
Vlaams Gewest;Antwerpen;Mechelen;12029;2580;Putte;Bejaarden;Vrouwelijk;517
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Kinderen;Mannelijk;77
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Kinderen;Vrouwelijk;71
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Actieven;Mannelijk;574
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Actieven;Vrouwelijk;784
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Bejaarden;Mannelijk;503
Vlaams Gewest;Antwerpen;Mechelen;12030;2870;Puurs;Bejaarden;Vrouwelijk;471
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Kinderen;Mannelijk;46
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Kinderen;Vrouwelijk;30
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Actieven;Mannelijk;272
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Actieven;Vrouwelijk;351
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Bejaarden;Mannelijk;308
Vlaams Gewest;Antwerpen;Mechelen;12034;2890;Sint-Amands;Bejaarden;Vrouwelijk;312
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Kinderen;Mannelijk;140
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Kinderen;Vrouwelijk;102
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Actieven;Mannelijk;695
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Actieven;Vrouwelijk;879
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Bejaarden;Mannelijk;703
Vlaams Gewest;Antwerpen;Mechelen;12035;2860;Sint-Katelijne-Waver;Bejaarden;Vrouwelijk;764
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Kinderen;Mannelijk;191
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Kinderen;Vrouwelijk;122
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Actieven;Mannelijk;789
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Actieven;Vrouwelijk;1251
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Bejaarden;Mannelijk;893
Vlaams Gewest;Antwerpen;Mechelen;12040;2830;Willebroek;Bejaarden;Vrouwelijk;934
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Kinderen;Mannelijk;81
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Kinderen;Vrouwelijk;119
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Actieven;Mannelijk;454
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Actieven;Vrouwelijk;575
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Bejaarden;Mannelijk;331
Vlaams Gewest;Antwerpen;Turnhout;13001;2370;Arendonk;Bejaarden;Vrouwelijk;424
Vlaams Gewest;Antwerpen;Turnhout;13002;2387;Baarle-Hertog;Kinderen;Mannelijk;22
Vlaams Gewest;Antwerpen;Turnhout;13002;2387;Baarle-Hertog;Kinderen;Vrouwelijk;14
