gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;daghospitalisatie
Vlaams Gewest;Vlaams-Brabant;Leuven;24028;3450;Geetbets;65 - ...;Vrouwelijk;433
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;0 - 14;Mannelijk;127
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;0 - 14;Vrouwelijk;93
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;15 - 64;Mannelijk;1.046
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;15 - 64;Vrouwelijk;1.377
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;65 - ...;Mannelijk;745
Vlaams Gewest;Vlaams-Brabant;Leuven;24033;3150;Haacht;65 - ...;Vrouwelijk;858
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;0 - 14;Mannelijk;214
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;0 - 14;Vrouwelijk;132
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;15 - 64;Mannelijk;1.415
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;15 - 64;Vrouwelijk;1.985
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;65 - ...;Mannelijk;1.135
Vlaams Gewest;Vlaams-Brabant;Leuven;24038;3020;Herent;65 - ...;Vrouwelijk;1.395
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;0 - 14;Mannelijk;123
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;0 - 14;Vrouwelijk;56
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;15 - 64;Mannelijk;386
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;15 - 64;Vrouwelijk;587
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;65 - ...;Mannelijk;268
Vlaams Gewest;Vlaams-Brabant;Leuven;24041;3320;Hoegaarden;65 - ...;Vrouwelijk;321
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;0 - 14;Mannelijk;104
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;0 - 14;Vrouwelijk;64
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;15 - 64;Mannelijk;739
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;15 - 64;Vrouwelijk;859
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;65 - ...;Mannelijk;512
Vlaams Gewest;Vlaams-Brabant;Leuven;24043;3220;Holsbeek;65 - ...;Vrouwelijk;637
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;0 - 14;Mannelijk;60
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;0 - 14;Vrouwelijk;56
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;15 - 64;Mannelijk;641
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;15 - 64;Vrouwelijk;998
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;65 - ...;Mannelijk;427
Vlaams Gewest;Vlaams-Brabant;Leuven;24045;3040;Huldenberg;65 - ...;Vrouwelijk;602
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;0 - 14;Mannelijk;92
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;0 - 14;Vrouwelijk;85
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;15 - 64;Mannelijk;822
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;15 - 64;Vrouwelijk;1.110
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;65 - ...;Mannelijk;1.095
Vlaams Gewest;Vlaams-Brabant;Leuven;24048;3140;Keerbergen;65 - ...;Vrouwelijk;869
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;0 - 14;Mannelijk;79
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;0 - 14;Vrouwelijk;66
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;15 - 64;Mannelijk;588
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;15 - 64;Vrouwelijk;820
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;65 - ...;Mannelijk;425
Vlaams Gewest;Vlaams-Brabant;Leuven;24054;3470;Kortenaken;65 - ...;Vrouwelijk;410
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;0 - 14;Mannelijk;167
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;0 - 14;Vrouwelijk;102
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;15 - 64;Mannelijk;1.247
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;15 - 64;Vrouwelijk;1.724
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;65 - ...;Mannelijk;1.089
Vlaams Gewest;Vlaams-Brabant;Leuven;24055;3070;Kortenberg;65 - ...;Vrouwelijk;1.009
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;0 - 14;Mannelijk;203
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;0 - 14;Vrouwelijk;140
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;15 - 64;Mannelijk;1.228
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;15 - 64;Vrouwelijk;1.684
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;65 - ...;Mannelijk;1.189
Vlaams Gewest;Vlaams-Brabant;Leuven;24059;3400;Landen;65 - ...;Vrouwelijk;1.280
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;0 - 14;Mannelijk;802
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;0 - 14;Vrouwelijk;616
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;15 - 64;Mannelijk;5.876
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;15 - 64;Vrouwelijk;8.231
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;65 - ...;Mannelijk;4.567
Vlaams Gewest;Vlaams-Brabant;Leuven;24062;3000;Leuven;65 - ...;Vrouwelijk;4.701
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;0 - 14;Mannelijk;127
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;0 - 14;Vrouwelijk;108
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;15 - 64;Mannelijk;906
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;15 - 64;Vrouwelijk;1.290
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;65 - ...;Mannelijk;952
Vlaams Gewest;Vlaams-Brabant;Leuven;24066;3210;Lubbeek;65 - ...;Vrouwelijk;1.032
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;0 - 14;Mannelijk;115
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;0 - 14;Vrouwelijk;84
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;15 - 64;Mannelijk;717
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;15 - 64;Vrouwelijk;902
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;65 - ...;Mannelijk;666
Vlaams Gewest;Vlaams-Brabant;Leuven;24086;3050;Oud-Heverlee;65 - ...;Vrouwelijk;691
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;0 - 14;Mannelijk;152
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;0 - 14;Vrouwelijk;133
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;15 - 64;Mannelijk;1.172
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;15 - 64;Vrouwelijk;1.361
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;65 - ...;Mannelijk;998
Vlaams Gewest;Vlaams-Brabant;Leuven;24094;3110;Rotselaar;65 - ...;Vrouwelijk;856
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;0 - 14;Mannelijk;173
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;0 - 14;Vrouwelijk;110
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;15 - 64;Mannelijk;1.226
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;15 - 64;Vrouwelijk;1.571
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;65 - ...;Mannelijk;1.047
Vlaams Gewest;Vlaams-Brabant;Leuven;24104;3080;Tervuren;65 - ...;Vrouwelijk;1.005
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;0 - 14;Mannelijk;587
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;0 - 14;Vrouwelijk;467
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;15 - 64;Mannelijk;2.471
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;15 - 64;Vrouwelijk;4.088
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;65 - ...;Mannelijk;2.068
Vlaams Gewest;Vlaams-Brabant;Leuven;24107;3300;Tienen;65 - ...;Vrouwelijk;2.057
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;0 - 14;Mannelijk;110
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;0 - 14;Vrouwelijk;111
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;15 - 64;Mannelijk;1.135
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;15 - 64;Vrouwelijk;1.473
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;65 - ...;Mannelijk;1.206
Vlaams Gewest;Vlaams-Brabant;Leuven;24109;3120;Tremelo;65 - ...;Vrouwelijk;919
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;0 - 14;Mannelijk;94
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;0 - 14;Vrouwelijk;91
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;15 - 64;Mannelijk;662
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;15 - 64;Vrouwelijk;1.037
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;65 - ...;Mannelijk;560
Vlaams Gewest;Vlaams-Brabant;Leuven;24130;3440;Zoutleeuw;65 - ...;Vrouwelijk;498
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;0 - 14;Mannelijk;77
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;0 - 14;Vrouwelijk;75
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;15 - 64;Mannelijk;558
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;15 - 64;Vrouwelijk;811
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;65 - ...;Mannelijk;381
Vlaams Gewest;Vlaams-Brabant;Leuven;24133;3350;Linter;65 - ...;Vrouwelijk;432
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;0 - 14;Mannelijk;168
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;0 - 14;Vrouwelijk;125
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;15 - 64;Mannelijk;1.696
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;15 - 64;Vrouwelijk;2.241
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;65 - ...;Mannelijk;1.382
Vlaams Gewest;Vlaams-Brabant;Leuven;24134;3270;Scherpenheuvel-Zichem;65 - ...;Vrouwelijk;1.408
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;0 - 14;Mannelijk;104
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;0 - 14;Vrouwelijk;84
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;15 - 64;Mannelijk;834
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;15 - 64;Vrouwelijk;1.043
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;65 - ...;Mannelijk;619
Vlaams Gewest;Vlaams-Brabant;Leuven;24135;3390;Tielt-Winge;65 - ...;Vrouwelijk;551
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;0 - 14;Mannelijk;63
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;0 - 14;Vrouwelijk;53
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;15 - 64;Mannelijk;490
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;15 - 64;Vrouwelijk;557
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;65 - ...;Mannelijk;286
Vlaams Gewest;Vlaams-Brabant;Leuven;24137;3380;Glabbeek;65 - ...;Vrouwelijk;344
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;0 - 14;Mannelijk;130
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;0 - 14;Vrouwelijk;73
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;15 - 64;Mannelijk;1.072
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;15 - 64;Vrouwelijk;1.518
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;65 - ...;Mannelijk;990
Vlaams Gewest;West-Vlaanderen;Brugge;31003;8730;Beernem;65 - ...;Vrouwelijk;607
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;0 - 14;Mannelijk;125
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;0 - 14;Vrouwelijk;73
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;15 - 64;Mannelijk;1.708
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;15 - 64;Vrouwelijk;2.337
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;65 - ...;Mannelijk;2.020
Vlaams Gewest;West-Vlaanderen;Brugge;31004;8370;Blankenberge;65 - ...;Vrouwelijk;1.861
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;0 - 14;Mannelijk;1.002
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;0 - 14;Vrouwelijk;686
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;15 - 64;Mannelijk;8.683
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;15 - 64;Vrouwelijk;11.341
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;65 - ...;Mannelijk;7.904
Vlaams Gewest;West-Vlaanderen;Brugge;31005;8000;Brugge;65 - ...;Vrouwelijk;7.550
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;0 - 14;Mannelijk;118
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;0 - 14;Vrouwelijk;73
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;15 - 64;Mannelijk;714
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;15 - 64;Vrouwelijk;922
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;65 - ...;Mannelijk;550
Vlaams Gewest;West-Vlaanderen;Brugge;31006;8340;Damme;65 - ...;Vrouwelijk;490
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;0 - 14;Mannelijk;131
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;0 - 14;Vrouwelijk;125
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;15 - 64;Mannelijk;932
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;15 - 64;Vrouwelijk;1.285
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;65 - ...;Mannelijk;763
Vlaams Gewest;West-Vlaanderen;Brugge;31012;8490;Jabbeke;65 - ...;Vrouwelijk;673
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;0 - 14;Mannelijk;249
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;0 - 14;Vrouwelijk;174
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;15 - 64;Mannelijk;1.507
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;15 - 64;Vrouwelijk;2.641
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;65 - ...;Mannelijk;1.592
Vlaams Gewest;West-Vlaanderen;Brugge;31022;8020;Oostkamp;65 - ...;Vrouwelijk;1.353
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;0 - 14;Mannelijk;331
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;0 - 14;Vrouwelijk;257
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;15 - 64;Mannelijk;1.746
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;15 - 64;Vrouwelijk;2.171
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;65 - ...;Mannelijk;1.307
Vlaams Gewest;West-Vlaanderen;Brugge;31033;8820;Torhout;65 - ...;Vrouwelijk;1.484
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;0 - 14;Mannelijk;340
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;0 - 14;Vrouwelijk;279
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;15 - 64;Mannelijk;1.808
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;15 - 64;Vrouwelijk;2.386
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;65 - ...;Mannelijk;1.565
Vlaams Gewest;West-Vlaanderen;Brugge;31040;8210;Zedelgem;65 - ...;Vrouwelijk;1.296
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;0 - 14;Mannelijk;37
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;0 - 14;Vrouwelijk;12
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;15 - 64;Mannelijk;199
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;15 - 64;Vrouwelijk;207
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;65 - ...;Mannelijk;177
Vlaams Gewest;West-Vlaanderen;Brugge;31042;8377;Zuienkerke;65 - ...;Vrouwelijk;117
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;0 - 14;Mannelijk;221
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;0 - 14;Vrouwelijk;174
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;15 - 64;Mannelijk;2.093
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;15 - 64;Vrouwelijk;2.838
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;65 - ...;Mannelijk;3.399
Vlaams Gewest;West-Vlaanderen;Brugge;31043;8300;Knokke-Heist;65 - ...;Vrouwelijk;3.441
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;0 - 14;Mannelijk;183
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;0 - 14;Vrouwelijk;160
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;15 - 64;Mannelijk;1.153
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;15 - 64;Vrouwelijk;1.785
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;65 - ...;Mannelijk;1.034
Vlaams Gewest;West-Vlaanderen;Diksmuide;32003;8600;Diksmuide;65 - ...;Vrouwelijk;938
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006;8650;Houthulst;0 - 14;Mannelijk;120
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006;8650;Houthulst;0 - 14;Vrouwelijk;107
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006;8650;Houthulst;15 - 64;Mannelijk;771
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006;8650;Houthulst;15 - 64;Vrouwelijk;1.039
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006;8650;Houthulst;65 - ...;Mannelijk;526
Vlaams Gewest;West-Vlaanderen;Diksmuide;32006;8650;Houthulst;65 - ...;Vrouwelijk;455
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010;8680;Koekelare;0 - 14;Mannelijk;112
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010;8680;Koekelare;0 - 14;Vrouwelijk;89
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010;8680;Koekelare;15 - 64;Mannelijk;671
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010;8680;Koekelare;15 - 64;Vrouwelijk;948
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010;8680;Koekelare;65 - ...;Mannelijk;622
Vlaams Gewest;West-Vlaanderen;Diksmuide;32010;8680;Koekelare;65 - ...;Vrouwelijk;505
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011;8610;Kortemark;0 - 14;Mannelijk;201
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011;8610;Kortemark;0 - 14;Vrouwelijk;163
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011;8610;Kortemark;15 - 64;Mannelijk;961
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011;8610;Kortemark;15 - 64;Vrouwelijk;1.394
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011;8610;Kortemark;65 - ...;Mannelijk;773
Vlaams Gewest;West-Vlaanderen;Diksmuide;32011;8610;Kortemark;65 - ...;Vrouwelijk;667
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030;8647;Lo-Reninge;0 - 14;Mannelijk;29
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030;8647;Lo-Reninge;0 - 14;Vrouwelijk;38
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030;8647;Lo-Reninge;15 - 64;Mannelijk;183
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030;8647;Lo-Reninge;15 - 64;Vrouwelijk;261
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030;8647;Lo-Reninge;65 - ...;Mannelijk;145
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030;8647;Lo-Reninge;65 - ...;Vrouwelijk;157
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;0 - 14;Mannelijk;267
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;0 - 14;Vrouwelijk;172
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;15 - 64;Mannelijk;2.740
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;15 - 64;Vrouwelijk;3.446
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;65 - ...;Mannelijk;1.943
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;65 - ...;Vrouwelijk;1.964
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;0 - 14;Mannelijk;20
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;0 - 14;Vrouwelijk;13
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;15 - 64;Mannelijk;62
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;15 - 64;Vrouwelijk;70
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;65 - ...;Mannelijk;64
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;65 - ...;Vrouwelijk;28
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;0 - 14;Mannelijk;171
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;0 - 14;Vrouwelijk;127
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;15 - 64;Mannelijk;1.385
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;15 - 64;Vrouwelijk;1.793
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;65 - ...;Mannelijk;1.088
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;65 - ...;Vrouwelijk;1.140
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;0 - 14;Mannelijk;262
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;0 - 14;Vrouwelijk;206
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;15 - 64;Mannelijk;1.526
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;15 - 64;Vrouwelijk;1.861
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;65 - ...;Mannelijk;925
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;65 - ...;Vrouwelijk;1.284
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;0 - 14;Mannelijk;155
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;0 - 14;Vrouwelijk;108
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;15 - 64;Mannelijk;988
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;15 - 64;Vrouwelijk;1.197
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;65 - ...;Mannelijk;716
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;65 - ...;Vrouwelijk;700
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;0 - 14;Mannelijk;73
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;0 - 14;Vrouwelijk;51
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;15 - 64;Mannelijk;563
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;15 - 64;Vrouwelijk;676
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;65 - ...;Mannelijk;271
