région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;nombre_de_séjours
Région flamande;Anvers;Anvers;11021;2540;Hove;0 - 14;Féminin;66
Région flamande;Anvers;Anvers;11021;2540;Hove;0 - 14;Masculin;51
Région flamande;Anvers;Anvers;11021;2540;Hove;15 - 64;Féminin;733
Région flamande;Anvers;Anvers;11021;2540;Hove;15 - 64;Masculin;531
Région flamande;Anvers;Anvers;11021;2540;Hove;65 - ...;Féminin;583
Région flamande;Anvers;Anvers;11021;2540;Hove;65 - ...;Masculin;406
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;0 - 14;Féminin;118
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;0 - 14;Masculin;146
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;15 - 64;Féminin;1436
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;15 - 64;Masculin;1050
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;65 - ...;Féminin;1134
Région flamande;Anvers;Anvers;11022;2920;Kalmthout;65 - ...;Masculin;947
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);0 - 14;Féminin;142
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);0 - 14;Masculin;207
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);15 - 64;Féminin;2295
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);15 - 64;Masculin;1640
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);65 - ...;Féminin;1611
Région flamande;Anvers;Anvers;11023;2950;Kapellen (Anvers);65 - ...;Masculin;1616
Région flamande;Anvers;Anvers;11024;2550;Kontich;0 - 14;Féminin;118
Région flamande;Anvers;Anvers;11024;2550;Kontich;0 - 14;Masculin;137
Région flamande;Anvers;Anvers;11024;2550;Kontich;15 - 64;Féminin;2002
Région flamande;Anvers;Anvers;11024;2550;Kontich;15 - 64;Masculin;1617
Région flamande;Anvers;Anvers;11024;2550;Kontich;65 - ...;Masculin;1201
Région flamande;Anvers;Anvers;11024;2550;Kontich;65 - ...;Féminin;1364
Région flamande;Anvers;Anvers;11025;2547;Lint;0 - 14;Féminin;57
Région flamande;Anvers;Anvers;11025;2547;Lint;0 - 14;Masculin;66
Région flamande;Anvers;Anvers;11025;2547;Lint;15 - 64;Féminin;1139
Région flamande;Anvers;Anvers;11025;2547;Lint;15 - 64;Masculin;595
Région flamande;Anvers;Anvers;11025;2547;Lint;65 - ...;Féminin;454
Région flamande;Anvers;Anvers;11025;2547;Lint;65 - ...;Masculin;508
Région flamande;Anvers;Anvers;11029;2640;Mortsel;0 - 14;Féminin;153
Région flamande;Anvers;Anvers;11029;2640;Mortsel;0 - 14;Masculin;244
Région flamande;Anvers;Anvers;11029;2640;Mortsel;15 - 64;Féminin;2405
Région flamande;Anvers;Anvers;11029;2640;Mortsel;15 - 64;Masculin;1669
Région flamande;Anvers;Anvers;11029;2640;Mortsel;65 - ...;Féminin;1509
Région flamande;Anvers;Anvers;11029;2640;Mortsel;65 - ...;Masculin;1370
Région flamande;Anvers;Anvers;11030;2845;Niel;0 - 14;Féminin;78
Région flamande;Anvers;Anvers;11030;2845;Niel;0 - 14;Masculin;100
Région flamande;Anvers;Anvers;11030;2845;Niel;15 - 64;Féminin;1239
Région flamande;Anvers;Anvers;11030;2845;Niel;15 - 64;Masculin;784
Région flamande;Anvers;Anvers;11030;2845;Niel;65 - ...;Féminin;571
Région flamande;Anvers;Anvers;11030;2845;Niel;65 - ...;Masculin;576
Région flamande;Anvers;Anvers;11035;2520;Ranst;0 - 14;Féminin;102
Région flamande;Anvers;Anvers;11035;2520;Ranst;0 - 14;Masculin;178
Région flamande;Anvers;Anvers;11035;2520;Ranst;15 - 64;Féminin;2154
Région flamande;Anvers;Anvers;11035;2520;Ranst;15 - 64;Masculin;1337
Région flamande;Anvers;Anvers;11035;2520;Ranst;65 - ...;Féminin;1124
Région flamande;Anvers;Anvers;11035;2520;Ranst;65 - ...;Masculin;1189
Région flamande;Anvers;Anvers;11037;2840;Rumst;0 - 14;Féminin;75
Région flamande;Anvers;Anvers;11037;2840;Rumst;0 - 14;Masculin;128
Région flamande;Anvers;Anvers;11037;2840;Rumst;15 - 64;Féminin;1741
Région flamande;Anvers;Anvers;11037;2840;Rumst;15 - 64;Masculin;1090
Région flamande;Anvers;Anvers;11037;2840;Rumst;65 - ...;Féminin;890
Région flamande;Anvers;Anvers;11037;2840;Rumst;65 - ...;Masculin;965
Région flamande;Anvers;Anvers;11038;2627;Schelle;0 - 14;Féminin;48
Région flamande;Anvers;Anvers;11038;2627;Schelle;0 - 14;Masculin;81
Région flamande;Anvers;Anvers;11038;2627;Schelle;15 - 64;Féminin;1254
Région flamande;Anvers;Anvers;11038;2627;Schelle;15 - 64;Masculin;589
Région flamande;Anvers;Anvers;11038;2627;Schelle;65 - ...;Féminin;517
Région flamande;Anvers;Anvers;11038;2627;Schelle;65 - ...;Masculin;488
Région flamande;Anvers;Anvers;11039;2970;Schilde;0 - 14;Masculin;118
Région flamande;Anvers;Anvers;11039;2970;Schilde;0 - 14;Féminin;94
Région flamande;Anvers;Anvers;11039;2970;Schilde;15 - 64;Masculin;1277
Région flamande;Anvers;Anvers;11039;2970;Schilde;15 - 64;Féminin;2032
Région flamande;Anvers;Anvers;11039;2970;Schilde;65 - ...;Féminin;1171
Région flamande;Anvers;Anvers;11039;2970;Schilde;65 - ...;Masculin;1443
Région flamande;Anvers;Anvers;11040;2900;Schoten;0 - 14;Féminin;182
Région flamande;Anvers;Anvers;11040;2900;Schoten;0 - 14;Masculin;277
Région flamande;Anvers;Anvers;11040;2900;Schoten;15 - 64;Féminin;3572
Région flamande;Anvers;Anvers;11040;2900;Schoten;15 - 64;Masculin;2324
Région flamande;Anvers;Anvers;11040;2900;Schoten;65 - ...;Féminin;2257
Région flamande;Anvers;Anvers;11040;2900;Schoten;65 - ...;Masculin;2118
Région flamande;Anvers;Anvers;11044;2940;Stabroek;0 - 14;Féminin;100
Région flamande;Anvers;Anvers;11044;2940;Stabroek;0 - 14;Masculin;142
Région flamande;Anvers;Anvers;11044;2940;Stabroek;15 - 64;Féminin;2142
Région flamande;Anvers;Anvers;11044;2940;Stabroek;15 - 64;Masculin;1444
Région flamande;Anvers;Anvers;11044;2940;Stabroek;65 - ...;Féminin;836
Région flamande;Anvers;Anvers;11044;2940;Stabroek;65 - ...;Masculin;1101
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;0 - 14;Féminin;40
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;0 - 14;Masculin;83
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;15 - 64;Féminin;884
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;15 - 64;Masculin;666
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;65 - ...;Féminin;518
Région flamande;Anvers;Anvers;11050;2110;Wijnegem;65 - ...;Masculin;544
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;0 - 14;Féminin;69
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;0 - 14;Masculin;104
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;15 - 64;Féminin;1403
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;15 - 64;Masculin;1115
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;65 - ...;Féminin;764
Région flamande;Anvers;Anvers;11052;2160;Wommelgem;65 - ...;Masculin;892
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;0 - 14;Féminin;138
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;0 - 14;Masculin;190
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;15 - 64;Féminin;1913
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;15 - 64;Masculin;1186
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;65 - ...;Féminin;849
Région flamande;Anvers;Anvers;11053;2990;Wuustwezel;65 - ...;Masculin;1069
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;0 - 14;Féminin;79
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;0 - 14;Masculin;81
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;15 - 64;Féminin;1394
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;15 - 64;Masculin;917
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;65 - ...;Masculin;887
Région flamande;Anvers;Anvers;11054;2240;Zandhoven;65 - ...;Féminin;817
Région flamande;Anvers;Anvers;11055;2980;Zoersel;0 - 14;Féminin;134
Région flamande;Anvers;Anvers;11055;2980;Zoersel;0 - 14;Masculin;131
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Masculin;1723
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Féminin;2499
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Féminin;1407
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Masculin;1417
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Féminin;81
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Masculin;191
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Féminin;2003
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Masculin;1417
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Masculin;1037
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Féminin;892
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Masculin;131
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Féminin;86
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Féminin;1716
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Masculin;1219
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Féminin;1099
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Masculin;1026
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Féminin;52
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Masculin;73
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Masculin;773
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Féminin;1352
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Féminin;708
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Masculin;661
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Féminin;124
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Masculin;162
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Féminin;1508
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Masculin;1090
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Féminin;1236
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Masculin;1029
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Féminin;90
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Masculin;195
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Féminin;2743
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Masculin;1790
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Féminin;1506
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Masculin;1453
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Féminin;86
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Masculin;127
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Féminin;1996
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Masculin;1305
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Féminin;1357
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Masculin;798
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Féminin;237
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Masculin;395
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Féminin;4367
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Masculin;2862
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Féminin;2753
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Masculin;2284
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Féminin;185
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Masculin;278
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Féminin;4299
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Masculin;2475
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Féminin;2189
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Masculin;2026
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Féminin;646
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Masculin;1035
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Féminin;9245
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Masculin;5639
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Féminin;4721
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Masculin;4035
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Féminin;145
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Masculin;200
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Féminin;2577
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Masculin;1571
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Féminin;1415
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Masculin;1322
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Féminin;87
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Masculin;151
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Féminin;1719
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Masculin;1144
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Féminin;1228
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Masculin;958
Région flamande;Anvers;Malines;12030;2870;Puurs;0 - 14;Féminin;87
Région flamande;Anvers;Malines;12030;2870;Puurs;0 - 14;Masculin;135
Région flamande;Anvers;Malines;12030;2870;Puurs;15 - 64;Féminin;1978
Région flamande;Anvers;Malines;12030;2870;Puurs;15 - 64;Masculin;1574
Région flamande;Anvers;Malines;12030;2870;Puurs;65 - ...;Féminin;1106
Région flamande;Anvers;Malines;12030;2870;Puurs;65 - ...;Masculin;1057
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;0 - 14;Féminin;51
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;0 - 14;Masculin;80
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;15 - 64;Féminin;1005
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;15 - 64;Masculin;574
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;65 - ...;Féminin;497
Région flamande;Anvers;Malines;12034;2890;Sint-Amands;65 - ...;Masculin;561
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Masculin;171
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Féminin;144
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Masculin;1265
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Féminin;2293
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Masculin;1199
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Féminin;1551
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Féminin;171
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Masculin;272
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Féminin;3050
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Masculin;1592
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Féminin;1599
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Masculin;1419
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Féminin;109
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Masculin;106
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Féminin;1324
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Masculin;974
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Féminin;554
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Masculin;581
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Féminin;12
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Masculin;24
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Féminin;217
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Masculin;169
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Féminin;177
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Masculin;188
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Féminin;299
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Masculin;394
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Féminin;2678
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Masculin;1912
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Féminin;1484
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Masculin;1610
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Féminin;127
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Masculin;243
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Féminin;1862
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Masculin;1371
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Féminin;898
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Masculin;955
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Féminin;82
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Masculin;129
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Féminin;1056
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Masculin;898
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Féminin;620
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Masculin;727
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Féminin;545
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Masculin;764
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Féminin;4670
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Masculin;3456
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Féminin;2486
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Masculin;2453
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Féminin;107
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Masculin;58
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Féminin;1435
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Masculin;997
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Féminin;798
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Masculin;665
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Féminin;175
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Masculin;266
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Féminin;3736
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Masculin;2564
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Féminin;1787
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Masculin;2010
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Féminin;53
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Masculin;59
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Féminin;1113
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Masculin;729
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Féminin;536
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Masculin;601
Région flamande;Anvers;Turnhout;13013;2230;Herselt;0 - 14;Féminin;86
Région flamande;Anvers;Turnhout;13013;2230;Herselt;0 - 14;Masculin;161
Région flamande;Anvers;Turnhout;13013;2230;Herselt;15 - 64;Féminin;1512
Région flamande;Anvers;Turnhout;13013;2230;Herselt;15 - 64;Masculin;1173
Région flamande;Anvers;Turnhout;13013;2230;Herselt;65 - ...;Féminin;827
Région flamande;Anvers;Turnhout;13013;2230;Herselt;65 - ...;Masculin;1130
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;0 - 14;Féminin;176
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;0 - 14;Masculin;184
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;15 - 64;Féminin;2074
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;15 - 64;Masculin;1467
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;65 - ...;Féminin;1099
Région flamande;Anvers;Turnhout;13014;2320;Hoogstraten;65 - ...;Masculin;1113
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Féminin;53
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Masculin;73
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Féminin;1230
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Masculin;775
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Féminin;507
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Masculin;593
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Féminin;131
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Masculin;185
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Féminin;2059
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Masculin;1358
