région;province;arrondissement;code_ins;code_postal;commune;classe_d'âge;sexe;nombre_de_séjours
Région flamande;Anvers;Anvers;11052.0;2160.0;Wommelgem; 0 – 14;Masculin;84
Région flamande;Anvers;Anvers;11052.0;2160.0;Wommelgem; 0 – 14;Féminin;74
Région flamande;Anvers;Anvers;11052.0;2160.0;Wommelgem;15 – 64;Masculin;417
Région flamande;Anvers;Anvers;11052.0;2160.0;Wommelgem;15 – 64;Féminin;584
Région flamande;Anvers;Anvers;11052.0;2160.0;Wommelgem;65 – ...;Masculin;499
Région flamande;Anvers;Anvers;11052.0;2160.0;Wommelgem;65 – ...;Féminin;464
Région flamande;Anvers;Anvers;11053.0;2990.0;Wuustwezel; 0 – 14;Masculin;138
Région flamande;Anvers;Anvers;11053.0;2990.0;Wuustwezel; 0 – 14;Féminin;123
Région flamande;Anvers;Anvers;11053.0;2990.0;Wuustwezel;15 – 64;Masculin;620
Région flamande;Anvers;Anvers;11053.0;2990.0;Wuustwezel;15 – 64;Féminin;853
Région flamande;Anvers;Anvers;11053.0;2990.0;Wuustwezel;65 – ...;Masculin;427
Région flamande;Anvers;Anvers;11053.0;2990.0;Wuustwezel;65 – ...;Féminin;498
Région flamande;Anvers;Anvers;11054.0;2240.0;Zandhoven; 0 – 14;Masculin;91
Région flamande;Anvers;Anvers;11054.0;2240.0;Zandhoven; 0 – 14;Féminin;76
Région flamande;Anvers;Anvers;11054.0;2240.0;Zandhoven;15 – 64;Masculin;378
Région flamande;Anvers;Anvers;11054.0;2240.0;Zandhoven;15 – 64;Féminin;534
Région flamande;Anvers;Anvers;11054.0;2240.0;Zandhoven;65 – ...;Masculin;444
Région flamande;Anvers;Anvers;11054.0;2240.0;Zandhoven;65 – ...;Féminin;425
Région flamande;Anvers;Anvers;11055.0;2980.0;Zoersel; 0 – 14;Masculin;173
Région flamande;Anvers;Anvers;11055.0;2980.0;Zoersel; 0 – 14;Féminin;127
Région flamande;Anvers;Anvers;11055.0;2980.0;Zoersel;15 – 64;Masculin;616
Région flamande;Anvers;Anvers;11055.0;2980.0;Zoersel;15 – 64;Féminin;806
Région flamande;Anvers;Anvers;11055.0;2980.0;Zoersel;65 – ...;Masculin;731
Région flamande;Anvers;Anvers;11055.0;2980.0;Zoersel;65 – ...;Féminin;798
Région flamande;Anvers;Anvers;11056.0;2070.0;Zwijndrecht; 0 – 14;Masculin;134
Région flamande;Anvers;Anvers;11056.0;2070.0;Zwijndrecht; 0 – 14;Féminin;111
Région flamande;Anvers;Anvers;11056.0;2070.0;Zwijndrecht;15 – 64;Masculin;684
Région flamande;Anvers;Anvers;11056.0;2070.0;Zwijndrecht;15 – 64;Féminin;941
Région flamande;Anvers;Anvers;11056.0;2070.0;Zwijndrecht;65 – ...;Masculin;597
Région flamande;Anvers;Anvers;11056.0;2070.0;Zwijndrecht;65 – ...;Féminin;657
Région flamande;Anvers;Anvers;11057.0;2390.0;Malle; 0 – 14;Masculin;120
Région flamande;Anvers;Anvers;11057.0;2390.0;Malle; 0 – 14;Féminin;93
Région flamande;Anvers;Anvers;11057.0;2390.0;Malle;15 – 64;Masculin;556
Région flamande;Anvers;Anvers;11057.0;2390.0;Malle;15 – 64;Féminin;624
Région flamande;Anvers;Anvers;11057.0;2390.0;Malle;65 – ...;Masculin;469
Région flamande;Anvers;Anvers;11057.0;2390.0;Malle;65 – ...;Féminin;516
Région flamande;Anvers;Malines;12002.0;2590.0;Berlaar; 0 – 14;Masculin;75
Région flamande;Anvers;Malines;12002.0;2590.0;Berlaar; 0 – 14;Féminin;61
Région flamande;Anvers;Malines;12002.0;2590.0;Berlaar;15 – 64;Masculin;373
Région flamande;Anvers;Malines;12002.0;2590.0;Berlaar;15 – 64;Féminin;485
Région flamande;Anvers;Malines;12002.0;2590.0;Berlaar;65 – ...;Masculin;344
Région flamande;Anvers;Malines;12002.0;2590.0;Berlaar;65 – ...;Féminin;330
