gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;Actieven;Vrouwelijk;172
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;Bejaarden;Mannelijk;126
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;Bejaarden;Vrouwelijk;150
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Kinderen;Mannelijk;130
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Kinderen;Vrouwelijk;105
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Actieven;Mannelijk;548
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Actieven;Vrouwelijk;620
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Bejaarden;Mannelijk;437
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;Bejaarden;Vrouwelijk;424
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Kinderen;Mannelijk;128
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Kinderen;Vrouwelijk;70
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Actieven;Mannelijk;348
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Actieven;Vrouwelijk;418
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Bejaarden;Mannelijk;279
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;Bejaarden;Vrouwelijk;353
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Kinderen;Mannelijk;86
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Kinderen;Vrouwelijk;95
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Actieven;Mannelijk;328
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Actieven;Vrouwelijk;560
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Bejaarden;Mannelijk;332
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;Bejaarden;Vrouwelijk;358
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Kinderen;Mannelijk;285
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Kinderen;Vrouwelijk;263
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Actieven;Mannelijk;923
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Actieven;Vrouwelijk;1321
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Bejaarden;Mannelijk;920
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;Bejaarden;Vrouwelijk;1032
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Kinderen;Mannelijk;870
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Kinderen;Vrouwelijk;816
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Actieven;Mannelijk;2908
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Actieven;Vrouwelijk;3649
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Bejaarden;Mannelijk;2582
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;Bejaarden;Vrouwelijk;3364
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Kinderen;Mannelijk;130
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Kinderen;Vrouwelijk;124
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Actieven;Mannelijk;529
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Actieven;Vrouwelijk;669
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Bejaarden;Mannelijk;513
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;Bejaarden;Vrouwelijk;566
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Kinderen;Mannelijk;69
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Kinderen;Vrouwelijk;43
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Actieven;Mannelijk;205
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Actieven;Vrouwelijk;279
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Bejaarden;Mannelijk;249
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;Bejaarden;Vrouwelijk;256
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Kinderen;Mannelijk;411
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Kinderen;Vrouwelijk;352
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Actieven;Mannelijk;1267
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Actieven;Vrouwelijk;1797
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Bejaarden;Mannelijk;1129
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;Bejaarden;Vrouwelijk;1431
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Kinderen;Mannelijk;333
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Kinderen;Vrouwelijk;263
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Actieven;Mannelijk;1314
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Actieven;Vrouwelijk;1707
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Bejaarden;Mannelijk;1123
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;Bejaarden;Vrouwelijk;1159
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Kinderen;Mannelijk;302
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Kinderen;Vrouwelijk;265
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Actieven;Mannelijk;1059
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Actieven;Vrouwelijk;1485
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Bejaarden;Mannelijk;954
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;Bejaarden;Vrouwelijk;1053
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Kinderen;Mannelijk;225
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Kinderen;Vrouwelijk;204
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Actieven;Mannelijk;843
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Actieven;Vrouwelijk;1076
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Bejaarden;Mannelijk;800
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;Bejaarden;Vrouwelijk;887
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Kinderen;Mannelijk;28
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Kinderen;Vrouwelijk;11
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Actieven;Mannelijk;77
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Actieven;Vrouwelijk;123
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Bejaarden;Mannelijk;43
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;Bejaarden;Vrouwelijk;46
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Kinderen;Mannelijk;188
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Kinderen;Vrouwelijk;141
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Actieven;Mannelijk;639
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Actieven;Vrouwelijk;833
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Bejaarden;Mannelijk;559
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;Bejaarden;Vrouwelijk;612
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Kinderen;Mannelijk;131
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Kinderen;Vrouwelijk;85
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Actieven;Mannelijk;363
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Actieven;Vrouwelijk;526
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Bejaarden;Mannelijk;351
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;Bejaarden;Vrouwelijk;477
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Kinderen;Mannelijk;192
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Kinderen;Vrouwelijk;142
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Actieven;Mannelijk;539
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Actieven;Vrouwelijk;722
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Bejaarden;Mannelijk;461
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;Bejaarden;Vrouwelijk;480
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Kinderen;Mannelijk;149
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Kinderen;Vrouwelijk;109
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Actieven;Mannelijk;797
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Actieven;Vrouwelijk;874
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Bejaarden;Mannelijk;928
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;Bejaarden;Vrouwelijk;1016
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Kinderen;Mannelijk;626
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Kinderen;Vrouwelijk;547
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Actieven;Mannelijk;2838
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Actieven;Vrouwelijk;3226
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Bejaarden;Mannelijk;3431
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;Bejaarden;Vrouwelijk;4305
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Kinderen;Mannelijk;74
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Kinderen;Vrouwelijk;85
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Actieven;Mannelijk;256
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Actieven;Vrouwelijk;334
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Bejaarden;Mannelijk;274
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;Bejaarden;Vrouwelijk;343
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Kinderen;Mannelijk;68
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Kinderen;Vrouwelijk;47
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Actieven;Mannelijk;475
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Actieven;Vrouwelijk;532
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Bejaarden;Mannelijk;549
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;Bejaarden;Vrouwelijk;703
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Kinderen;Mannelijk;110
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Kinderen;Vrouwelijk;78
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Actieven;Mannelijk;422
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Actieven;Vrouwelijk;473
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Bejaarden;Mannelijk;289
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;Bejaarden;Vrouwelijk;336
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Kinderen;Mannelijk;126
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Kinderen;Vrouwelijk;98
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Actieven;Mannelijk;414
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Actieven;Vrouwelijk;484
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Bejaarden;Mannelijk;355
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;Bejaarden;Vrouwelijk;507
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Kinderen;Mannelijk;284
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Kinderen;Vrouwelijk;267
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Actieven;Mannelijk;1121
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Actieven;Vrouwelijk;1466
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Bejaarden;Mannelijk;1091
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;Bejaarden;Vrouwelijk;1276
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Kinderen;Mannelijk;86
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Kinderen;Vrouwelijk;87
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Actieven;Mannelijk;342
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Actieven;Vrouwelijk;415
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Bejaarden;Mannelijk;326
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;Bejaarden;Vrouwelijk;300
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Kinderen;Mannelijk;104
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Kinderen;Vrouwelijk;92
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Actieven;Mannelijk;316
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Actieven;Vrouwelijk;440
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Bejaarden;Mannelijk;356
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;Bejaarden;Vrouwelijk;328
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Kinderen;Mannelijk;130
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Kinderen;Vrouwelijk;81
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Actieven;Mannelijk;434
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Actieven;Vrouwelijk;551
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Bejaarden;Mannelijk;474
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;Bejaarden;Vrouwelijk;486
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Kinderen;Mannelijk;733
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Kinderen;Vrouwelijk;641
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Actieven;Mannelijk;2470
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Actieven;Vrouwelijk;3164
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Bejaarden;Mannelijk;2179
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;Bejaarden;Vrouwelijk;2610
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Kinderen;Mannelijk;121
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Kinderen;Vrouwelijk;114
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Actieven;Mannelijk;438
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Actieven;Vrouwelijk;518
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Bejaarden;Mannelijk;394
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;Bejaarden;Vrouwelijk;453
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Kinderen;Mannelijk;58
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Kinderen;Vrouwelijk;68
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Actieven;Mannelijk;252
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Actieven;Vrouwelijk;338
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Bejaarden;Mannelijk;246
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;Bejaarden;Vrouwelijk;326
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Kinderen;Mannelijk;88
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Kinderen;Vrouwelijk;117
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Actieven;Mannelijk;411
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Actieven;Vrouwelijk;559
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Bejaarden;Mannelijk;410
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;Bejaarden;Vrouwelijk;390
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Kinderen;Mannelijk;70
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Kinderen;Vrouwelijk;52
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Actieven;Mannelijk;296
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Actieven;Vrouwelijk;358
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Bejaarden;Mannelijk;219
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;Bejaarden;Vrouwelijk;216
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Kinderen;Mannelijk;84
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Kinderen;Vrouwelijk;80
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Actieven;Mannelijk;254
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Actieven;Vrouwelijk;349
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Bejaarden;Mannelijk;186
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;Bejaarden;Vrouwelijk;256
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Kinderen;Mannelijk;51
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Kinderen;Vrouwelijk;46
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Actieven;Mannelijk;163
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Actieven;Vrouwelijk;234
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Bejaarden;Mannelijk;203
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;Bejaarden;Vrouwelijk;219
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Kinderen;Mannelijk;250
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Kinderen;Vrouwelijk;202
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Actieven;Mannelijk;799
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Actieven;Vrouwelijk;1009
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Bejaarden;Mannelijk;701
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt;Bejaarden;Vrouwelijk;889
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Kinderen;Mannelijk;106
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Kinderen;Vrouwelijk;113
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Actieven;Mannelijk;349
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Actieven;Vrouwelijk;412
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Bejaarden;Mannelijk;310
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;Bejaarden;Vrouwelijk;242
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Kinderen;Mannelijk;154
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Kinderen;Vrouwelijk;136
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Actieven;Mannelijk;554
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Actieven;Vrouwelijk;636
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Bejaarden;Mannelijk;464
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;Bejaarden;Vrouwelijk;520
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Kinderen;Mannelijk;64
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Kinderen;Vrouwelijk;63
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Actieven;Mannelijk;332
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Actieven;Vrouwelijk;423
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Bejaarden;Mannelijk;305
Vlaams Gewest;West-Vlaanderen;Tielt;37020;8850;Ardooie;Bejaarden;Vrouwelijk;350
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Kinderen;Mannelijk;46
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Kinderen;Vrouwelijk;37
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Actieven;Mannelijk;160
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Actieven;Vrouwelijk;208
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Bejaarden;Mannelijk;175
Vlaams Gewest;West-Vlaanderen;Veurne;38002;8690;Alveringem;Bejaarden;Vrouwelijk;179
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Kinderen;Mannelijk;78
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Kinderen;Vrouwelijk;81
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Actieven;Mannelijk;413
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Actieven;Vrouwelijk;505
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Bejaarden;Mannelijk;547
Vlaams Gewest;West-Vlaanderen;Veurne;38008;8660;De Panne;Bejaarden;Vrouwelijk;672
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Kinderen;Mannelijk;122
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Kinderen;Vrouwelijk;65
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Actieven;Mannelijk;754
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Actieven;Vrouwelijk;840
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Bejaarden;Mannelijk;1041
Vlaams Gewest;West-Vlaanderen;Veurne;38014;8670;Koksijde;Bejaarden;Vrouwelijk;1054
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Kinderen;Mannelijk;74
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Kinderen;Vrouwelijk;82
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Actieven;Mannelijk;497
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Actieven;Vrouwelijk;501
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Bejaarden;Mannelijk;605
Vlaams Gewest;West-Vlaanderen;Veurne;38016;8620;Nieuwpoort;Bejaarden;Vrouwelijk;616
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Kinderen;Mannelijk;75
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Kinderen;Vrouwelijk;80
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Actieven;Mannelijk;371
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Actieven;Vrouwelijk;576
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Bejaarden;Mannelijk;439
Vlaams Gewest;West-Vlaanderen;Veurne;38025;8630;Veurne;Bejaarden;Vrouwelijk;520
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Kinderen;Mannelijk;891
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Kinderen;Vrouwelijk;675
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Actieven;Mannelijk;2899
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Actieven;Vrouwelijk;3754
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Bejaarden;Mannelijk;2609
Vlaams Gewest;Oost-Vlaanderen;Aalst;41002;9300;Aalst;Bejaarden;Vrouwelijk;2858
Vlaams Gewest;Oost-Vlaanderen;Aalst;41011;9470;Denderleeuw;Kinderen;Mannelijk;175
Vlaams Gewest;Oost-Vlaanderen;Aalst;41011;9470;Denderleeuw;Kinderen;Vrouwelijk;121
